,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
59,Bob Tway,,CUT,77,72,0,0,65,58,0,+5,149,,-,bio - career - this year - this tournament
60,Jeff Maggert,,CUT,77,72,0,0,65,58,0,+5,149,,-,bio - career - this year - this tournament
61,Aaron Baddeley,,CUT,77,72,0,0,65,58,0,+5,149,,-,bio - career - this year - this tournament
62,Duffy Waldorf,,CUT,78,71,0,0,71,58,0,+5,149,,-,bio - career - this year - this tournament
63,Scott Hoch,,CUT,78,71,0,0,71,58,0,+5,149,,-,bio - career - this year - this tournament
64,Mark O'Meara,,CUT,75,75,0,0,39,65,0,+6,150,,-,bio - career - this year - this tournament
65,Sung Yoon Kim,,CUT,75,75,0,0,39,65,0,+6,150,,-,bio - career - this year - this tournament
66,Angel Cabrera,,CUT,74,76,0,0,32,65,0,+6,150,,-,bio - career - this year - this tournament
67,Brent Geiberger,,CUT,76,74,0,0,54,65,0,+6,150,,-,bio - career - this year - this tournament
68,Gary Player,,CUT,76,74,0,0,54,65,0,+6,150,,-,bio - career - this year - this tournament
69,Stuart Appleby,,CUT,73,77,0,0,22,65,0,+6,150,,-,bio - career - this year - this tournament
70,Craig Stadler,,CUT,73,77,0,0,22,65,0,+6,150,,-,bio - career - this year - this tournament
71,Corey Pavin,,CUT,80,70,0,0,83,65,0,+6,150,,-,bio - career - this year - this tournament
72,Tom Watson,,CUT,75,76,0,0,39,73,0,+7,151,,-,bio - career - this year - this tournament
73,Gabriel Hjertstedt,,CUT,78,73,0,0,71,73,0,+7,151,,-,bio - career - this year - this tournament
74,Sandy Lyle,,CUT,79,72,0,0,78,73,0,+7,151,,-,bio - career - this year - this tournament
75,Lee Janzen,,CUT,76,76,0,0,54,76,0,+8,152,,-,bio - career - this year - this tournament
76,Joe Ozaki,,CUT,75,77,0,0,39,76,0,+8,152,,-,bio - career - this year - this tournament
77,Lee Westwood,,CUT,77,75,0,0,65,76,0,+8,152,,-,bio - career - this year - this tournament
78,Paul Lawrie,,CUT,79,74,0,0,78,79,0,+9,153,,-,bio - career - this year - this tournament
79,John Daly,,CUT,80,73,0,0,83,79,0,+9,153,,-,bio - career - this year - this tournament
80,Hunter Haas,,CUT,80,73,0,0,83,79,0,+9,153,,-,bio - career - this year - this tournament
81,Kirk Triplett,,CUT,76,79,0,0,54,82,0,+11,155,,-,bio - career - this year - this tournament
82,Ben Crenshaw,,CUT,79,76,0,0,78,82,0,+11,155,,-,bio - career - this year - this tournament
83,Charles Coody,,CUT,81,74,0,0,88,82,0,+11,155,,-,bio - career - this year - this tournament
84,Ted Tryba,,CUT,75,81,0,0,39,85,0,+12,156,,-,bio - career - this year - this tournament
85,Fuzzy Zoeller,,CUT,82,74,0,0,90,85,0,+12,156,,-,bio - career - this year - this tournament
86,Brian Watts,,CUT,78,79,0,0,71,87,0,+13,157,,-,bio - career - this year - this tournament
87,Raymond Floyd,,CUT,80,78,0,0,83,88,0,+14,158,,-,bio - career - this year - this tournament
88,Tim Herron,,CUT,84,74,0,0,92,88,0,+14,158,,-,bio - career - this year - this tournament
89,Graeme Storm,,CUT,83,76,0,0,91,90,0,+15,159,,-,bio - career - this year - this tournament
90,Arnold Palmer,,CUT,78,82,0,0,71,91,0,+16,160,,-,bio - career - this year - this tournament
91,Seve Ballesteros,,CUT,81,81,0,0,88,92,0,+18,162,,-,bio - career - this year - this tournament
92,Gay Brewer,,CUT,84,78,0,0,92,92,0,+18,162,,-,bio - career - this year - this tournament
93,Billy Casper,,WD,84,0,0,0,92,0,0,+12,84,,-,bio - career - this year - this tournament
94,Doug Ford,,WD,94,0,0,0,95,0,0,+22,94,,-,bio - career - this year - this tournament
