,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
0,Seve Ballesteros,,Win,68,70,73,69,4,2,3,-8,280,"$90,000",-,bio - career - this year - this tournament
1,Tom Kite,,T2,70,72,73,69,11,11,9,-4,284,"$44,000",-,bio - career - this year - this tournament
2,Ben Crenshaw,,T2,76,70,70,68,66,36,16,-4,284,"$44,000",-,bio - career - this year - this tournament
3,Tom Watson,,T4,70,71,71,73,11,7,4,-3,285,"$22,000",-,bio - career - this year - this tournament
4,Raymond Floyd,,T4,67,72,71,75,1,3,1,-3,285,"$22,000",-,bio - career - this year - this tournament
5,Hale Irwin,,T6,72,73,72,69,29,32,23,-2,286,"$17,400",-,bio - career - this year - this tournament
6,Craig Stadler,,T6,69,72,69,76,9,7,1,-2,286,"$17,400",-,bio - career - this year - this tournament
7,Lanny Wadkins,,T8,73,70,73,71,42,21,16,-1,287,"$14,500",-,bio - career - this year - this tournament
8,Dan Pohl,,T8,74,72,70,71,53,36,16,-1,287,"$14,500",-,bio - career - this year - this tournament
9,Gil Morgan,,T8,67,70,76,74,1,1,6,-1,287,"$14,500",-,bio - career - this year - this tournament
10,Scott Simpson,,11,70,73,72,73,11,21,9,E,288,"$12,500",-,bio - career - this year - this tournament
11,J.C. Snead,,T12,68,74,74,73,4,11,16,+1,289,"$10,125",-,bio - career - this year - this tournament
12,George Archer,,T12,71,73,71,74,22,26,9,+1,289,"$10,125",-,bio - career - this year - this tournament
13,Johnny Miller,,T12,72,72,71,74,29,26,9,+1,289,"$10,125",-,bio - career - this year - this tournament
14,Wayne Levi,,T12,72,70,74,73,29,11,16,+1,289,"$10,125",-,bio - career - this year - this tournament
15,Tommy Nakajima,,T16,72,70,72,76,29,11,8,+2,290,"$8,000",-,bio - career - this year - this tournament
16,Keith Fergus,,T16,70,69,74,77,11,3,6,+2,290,"$8,000",-,bio - career - this year - this tournament
17,Jack Renner,,T16,67,75,78,70,1,11,30,+2,290,"$8,000",-,bio - career - this year - this tournament
18,Isao Aoki,,19,70,76,74,71,11,36,30,+3,291,"$7,000",-,bio - career - this year - this tournament
19,Tom Weiskopf,,T20,75,72,71,74,63,43,26,+4,292,"$5,214",-,bio - career - this year - this tournament
20,Nick Faldo,,T20,70,70,76,76,11,5,16,+4,292,"$5,214",-,bio - career - this year - this tournament
21,Fuzzy Zoeller,,T20,70,74,76,72,11,26,30,+4,292,"$5,214",-,bio - career - this year - this tournament
22,Mark Hayes,,T20,71,73,76,72,22,26,30,+4,292,"$5,214",-,bio - career - this year - this tournament
23,Peter Jacobsen,,T20,73,71,76,72,42,26,30,+4,292,"$5,214",-,bio - career - this year - this tournament
24,Lee Trevino,,T20,71,72,72,77,22,21,9,+4,292,"$5,214",-,bio - career - this year - this tournament
25,Peter Oosterhuis,,T20,73,69,78,72,42,11,30,+4,292,"$5,214",-,bio - career - this year - this tournament
26,Scott Hoch,,T27,74,69,74,76,53,21,23,+5,293,"$3,667",-,bio - career - this year - this tournament
27,Hal Sutton,,T27,73,73,70,77,42,36,16,+5,293,"$3,667",-,bio - career - this year - this tournament
28,Jay Haas,,T27,73,69,73,78,42,11,9,+5,293,"$3,667",-,bio - career - this year - this tournament
29,Andy North,,T30,72,75,72,75,29,43,28,+6,294,"$3,350",-,bio - career - this year - this tournament
30,Greg Norman,,T30,71,74,70,79,22,32,9,+6,294,"$3,350",-,bio - career - this year - this tournament
31,Chip Beck,,T32,71,76,76,72,22,43,41,+7,295,"$2,900",-,bio - career - this year - this tournament
32,Payne Stewart,,T32,70,76,78,71,11,36,42,+7,295,"$2,900",-,bio - career - this year - this tournament
33,Gary Hallberg,,T32,71,71,75,78,22,11,23,+7,295,"$2,900",-,bio - career - this year - this tournament
34,Fred Couples,,T32,73,68,81,73,42,7,37,+7,295,"$2,900",-,bio - career - this year - this tournament
35,Yutaka Hagawa,,T36,72,75,75,74,29,43,37,+8,296,"$2,450",-,bio - career - this year - this tournament
36,Arnold Palmer,,T36,68,74,76,78,4,11,26,+8,296,"$2,450",-,bio - career - this year - this tournament
37,Charles Coody,,T36,68,75,79,74,4,21,37,+8,296,"$2,450",-,bio - career - this year - this tournament
38,Danny Edwards,,T36,70,76,79,71,11,36,43,+8,296,"$2,450",-,bio - career - this year - this tournament
39,John Mahaffey,,T40,72,75,74,76,29,43,36,+9,297,"$2,200",-,bio - career - this year - this tournament
40,Jim Hallet,,T40,68,73,78,78,4,7,28,+9,297,,-,bio - career - this year - this tournament
41,Bruce Lietzke,,T42,69,75,82,72,9,26,47,+10,298,"$2,050",-,bio - career - this year - this tournament
42,Jodie Mudd,,T42,72,68,72,86,29,5,4,+10,298,"$2,050",-,bio - career - this year - this tournament
43,Bob Gilder,,T44,72,74,76,77,29,36,37,+11,299,"$1,970",-,bio - career - this year - this tournament
44,Mike Nicolette,,T44,73,74,78,74,42,43,43,+11,299,"$1,970",-,bio - career - this year - this tournament
45,David Graham,,46,71,74,80,75,22,32,43,+12,300,"$1,940",-,bio - career - this year - this tournament
46,Gay Brewer,,47,72,73,80,76,29,32,43,+13,301,"$1,920",-,bio - career - this year - this tournament
47,Bob Shearer,,48,70,77,82,76,11,43,48,+17,305,"$1,900",-,bio - career - this year - this tournament
48,Calvin Peete,,49,70,72,87,80,11,11,48,+21,309,"$1,880",-,bio - career - this year - this tournament
49,Rick Fehr,,CUT,74,74,0,0,53,50,0,+4,148,,-,bio - career - this year - this tournament
50,Sandy Lyle,,CUT,74,74,0,0,53,50,0,+4,148,,-,bio - career - this year - this tournament
51,Ed Sneed,,CUT,74,74,0,0,53,50,0,+4,148,,-,bio - career - this year - this tournament
52,Larry Nelson,,CUT,73,75,0,0,42,50,0,+4,148,,-,bio - career - this year - this tournament
53,Billy Casper,,CUT,72,76,0,0,29,50,0,+4,148,,-,bio - career - this year - this tournament
54,Lyn Lott,,CUT,77,71,0,0,72,50,0,+4,148,,-,bio - career - this year - this tournament
55,Bobby Clampett,,CUT,74,75,0,0,53,56,0,+5,149,,-,bio - career - this year - this tournament
56,Curtis Strange,,CUT,77,72,0,0,72,56,0,+5,149,,-,bio - career - this year - this tournament
57,Tim Norris,,CUT,75,75,0,0,63,58,0,+6,150,,-,bio - career - this year - this tournament
58,Bruce Devlin,,CUT,73,77,0,0,42,58,0,+6,150,,-,bio - career - this year - this tournament
59,George Burns,,CUT,77,73,0,0,72,58,0,+6,150,,-,bio - career - this year - this tournament
