,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
49,Francesco Molinari,,50,71,76,76,76,12,37,42,+11,299,"$23,400",-,bio - career - this year - this tournament
50,Larry Mize,,51,74,72,79,79,40,26,50,+16,304,"$22,680",-,bio - career - this year - this tournament
51,Phil Mickelson,,CUT,76,73,0,0,67,52,0,+5,149,,-,bio - career - this year - this tournament
52,Ernie Els,,CUT,75,74,0,0,53,52,0,+5,149,,-,bio - career - this year - this tournament
53,Sergio Garcia,,CUT,74,75,0,0,40,52,0,+5,149,,-,bio - career - this year - this tournament
54,Luke Donald,,CUT,79,70,0,0,87,52,0,+5,149,,-,bio - career - this year - this tournament
55,Charl Schwartzel,,CUT,73,76,0,0,27,52,0,+5,149,,-,bio - career - this year - this tournament
56,Ryan Moore,,CUT,77,72,0,0,75,52,0,+5,149,,-,bio - career - this year - this tournament
57,Marc Leishman,,CUT,70,79,0,0,5,52,0,+5,149,,-,bio - career - this year - this tournament
58,Sangmoon Bae,,CUT,72,77,0,0,20,52,0,+5,149,,-,bio - career - this year - this tournament
59,Victor Dubuisson,,CUT,74,75,0,0,40,52,0,+5,149,,-,bio - career - this year - this tournament
60,Webb Simpson,,CUT,74,75,0,0,40,52,0,+5,149,,-,bio - career - this year - this tournament
61,Matthew Fitzpatrick,,CUT,76,73,0,0,67,52,0,+5,149,,-,bio - career - this year - this tournament
62,Ian Woosnam,,CUT,77,73,0,0,75,63,0,+6,150,,-,bio - career - this year - this tournament
63,Zach Johnson,,CUT,78,72,0,0,80,63,0,+6,150,,-,bio - career - this year - this tournament
64,D.A. Points,,CUT,78,72,0,0,80,63,0,+6,150,,-,bio - career - this year - this tournament
65,Graeme McDowell,,CUT,72,78,0,0,20,63,0,+6,150,,-,bio - career - this year - this tournament
66,Harris English,,CUT,74,76,0,0,40,63,0,+6,150,,-,bio - career - this year - this tournament
67,Ken Duke,,CUT,75,76,0,0,53,68,0,+7,151,,-,bio - career - this year - this tournament
68,Dustin Johnson,,CUT,77,74,0,0,75,68,0,+7,151,,-,bio - career - this year - this tournament
69,Hideki Matsuyama,,CUT,80,71,0,0,90,68,0,+7,151,,-,bio - career - this year - this tournament
70,John Huh,,CUT,75,76,0,0,53,68,0,+7,151,,-,bio - career - this year - this tournament
71,Mark O'Meara,,CUT,75,77,0,0,53,72,0,+8,152,,-,bio - career - this year - this tournament
72,Angel Cabrera,,CUT,78,74,0,0,80,72,0,+8,152,,-,bio - career - this year - this tournament
73,David Lynn,,CUT,78,74,0,0,80,72,0,+8,152,,-,bio - career - this year - this tournament
74,Matt Jones,,CUT,74,78,0,0,40,72,0,+8,152,,-,bio - career - this year - this tournament
75,Graham Delaet,,CUT,80,72,0,0,90,72,0,+8,152,,-,bio - career - this year - this tournament
76,Matteo Manassero,,CUT,71,81,0,0,12,72,0,+8,152,,-,bio - career - this year - this tournament
77,Patrick Reed,,CUT,73,79,0,0,27,72,0,+8,152,,-,bio - career - this year - this tournament
78,Derek Ernst,,CUT,76,76,0,0,67,72,0,+8,152,,-,bio - career - this year - this tournament
79,Trevor Immelman,,CUT,79,74,0,0,87,80,0,+9,153,,-,bio - career - this year - this tournament
80,Branden Grace,,CUT,84,69,0,0,97,80,0,+9,153,,-,bio - career - this year - this tournament
81,Roberto Castro,,CUT,73,80,0,0,27,80,0,+9,153,,-,bio - career - this year - this tournament
82,Keegan Bradley,,CUT,75,78,0,0,53,80,0,+9,153,,-,bio - career - this year - this tournament
83,Changwoo Lee,,CUT,80,73,0,0,90,80,0,+9,153,,-,bio - career - this year - this tournament
84,Y.E. Yang,,CUT,77,77,0,0,75,85,0,+10,154,,-,bio - career - this year - this tournament
85,Jason Dufner,,CUT,80,74,0,0,90,85,0,+10,154,,-,bio - career - this year - this tournament
86,Matt Every,,CUT,77,78,0,0,75,87,0,+11,155,,-,bio - career - this year - this tournament
87,Scott Stallings,,CUT,75,80,0,0,53,87,0,+11,155,,-,bio - career - this year - this tournament
88,Jordan Niebrugge,,CUT,81,74,0,0,94,87,0,+11,155,,-,bio - career - this year - this tournament
89,Boo Weekley,,CUT,73,83,0,0,27,90,0,+12,156,,-,bio - career - this year - this tournament
90,Garrick Porteous,,CUT,76,80,0,0,67,90,0,+12,156,,-,bio - career - this year - this tournament
91,Tim Clark,,CUT,79,78,0,0,87,92,0,+13,157,,-,bio - career - this year - this tournament
92,Craig Stadler,,CUT,82,77,0,0,95,93,0,+15,159,,-,bio - career - this year - this tournament
93,Tom Watson,,CUT,78,81,0,0,80,93,0,+15,159,,-,bio - career - this year - this tournament
94,Peter Hanson,,CUT,78,81,0,0,80,93,0,+15,159,,-,bio - career - this year - this tournament
95,Michael McCoy,,CUT,78,83,0,0,80,96,0,+17,161,,-,bio - career - this year - this tournament
96,Ben Crenshaw,,CUT,83,85,0,0,96,97,0,+24,168,,-,bio - career - this year - this tournament
