,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
0,Jack Burke Jr.,,Win,72,71,75,71,11,7,4,1,289,"$6,000",-,bio - career - this year - this tournament
1,Ken Venturi,,2,66,69,75,80,1,1,1,2,290,,-,bio - career - this year - this tournament
2,Cary Middlecoff,,3,67,72,75,77,2,2,2,3,291,"$3,750",-,bio - career - this year - this tournament
3,Lloyd Mangrum,,T4,72,74,72,74,11,11,4,4,292,"$2,397",-,bio - career - this year - this tournament
4,Sam Snead,,T4,73,76,72,71,17,29,11,4,292,"$2,397",-,bio - career - this year - this tournament
5,Jerry Barber,,T6,71,72,76,75,9,7,6,6,294,"$1,350",-,bio - career - this year - this tournament
6,Doug Ford,,T6,70,72,75,77,6,3,3,6,294,"$1,350",-,bio - career - this year - this tournament
7,Tommy Bolt,,T8,68,74,78,76,3,3,8,8,296,$976,-,bio - career - this year - this tournament
8,Ben Hogan,,T8,69,78,74,75,5,19,11,8,296,$976,-,bio - career - this year - this tournament
9,Shelley Mayfield,,T8,68,74,80,74,3,3,13,8,296,$976,-,bio - career - this year - this tournament
10,Johnny Palmer,,T11,76,74,74,73,47,33,18,9,297,$825,-,bio - career - this year - this tournament
11,Pete Cooper,,T12,72,70,77,79,11,3,6,10,298,$735,-,bio - career - this year - this tournament
12,Gene Littler,,T12,73,77,74,74,17,33,18,10,298,$735,-,bio - career - this year - this tournament
13,Billy-Joe Patton,,T12,70,76,79,73,6,11,24,10,298,,-,bio - career - this year - this tournament
14,Sam Urzetta,,T12,73,75,76,74,17,23,18,10,298,$735,-,bio - career - this year - this tournament
15,Bob Rosburg,,16,70,74,81,74,6,9,24,11,299,$675,-,bio - career - this year - this tournament
16,Walter Burkemo,,T17,72,74,78,76,11,11,18,12,300,$650,-,bio - career - this year - this tournament
17,Roberto De Vicenzo,,T17,75,72,78,75,38,19,24,12,300,$650,-,bio - career - this year - this tournament
18,Hillman Robbins,,T17,73,73,78,76,17,11,18,12,300,,-,bio - career - this year - this tournament
19,Mike Souchak,,T17,73,73,74,80,17,11,8,12,300,$650,-,bio - career - this year - this tournament
20,Arnold Palmer,,21,73,75,74,79,17,23,13,13,301,$615,-,bio - career - this year - this tournament
21,Frank Stranahan,,T22,72,75,79,76,11,19,29,14,302,$615,-,bio - career - this year - this tournament
22,Jim Turnesa,,T22,74,74,74,80,30,23,13,14,302,$615,-,bio - career - this year - this tournament
23,Julius Boros,,T24,73,78,72,80,17,40,17,15,303,$480,-,bio - career - this year - this tournament
24,Dow Finsterwald,,T24,74,73,79,77,30,19,29,15,303,$480,-,bio - career - this year - this tournament
25,Ed Furgol,,T24,74,75,78,76,30,29,33,15,303,$480,-,bio - career - this year - this tournament
26,Stan Leonard,,T24,75,75,79,74,38,33,40,15,303,$480,-,bio - career - this year - this tournament
27,Al Mengert,,T24,74,72,79,78,30,11,24,15,303,$480,-,bio - career - this year - this tournament
28,Al Balding,,T29,75,78,77,74,38,49,43,16,304,$300,-,bio - career - this year - this tournament
29,Vic Ghezzi,,T29,74,77,77,76,30,40,39,16,304,$300,-,bio - career - this year - this tournament
30,"Fred Haas, Jr.",,T29,78,72,75,79,64,33,24,16,304,$300,-,bio - career - this year - this tournament
31,Fred Hawkins,,T29,71,73,76,84,9,9,8,16,304,$300,-,bio - career - this year - this tournament
32,Walter Inman,,T29,73,75,74,82,17,23,13,16,304,$300,-,bio - career - this year - this tournament
33,Jimmy Demaret,,T34,73,75,76,81,17,23,18,17,305,$300,-,bio - career - this year - this tournament
34,Billy Maxwell,,T34,75,75,81,74,38,33,48,17,305,$300,-,bio - career - this year - this tournament
35,Harvie Ward Jr,,T34,76,70,81,78,47,11,33,17,305,,-,bio - career - this year - this tournament
36,Lew Worsham,,T34,74,72,80,79,30,11,29,17,305,$300,-,bio - career - this year - this tournament
37,Art Wall,,38,75,80,75,75,38,54,43,19,305,$300,-,bio - career - this year - this tournament
38,Byron Nelson,,39,73,75,78,80,17,23,29,18,306,$300,-,bio - career - this year - this tournament
39,Chick Harbert,,T40,73,76,78,80,17,29,33,19,307,$300,-,bio - career - this year - this tournament
40,Bob Harris,,T40,73,79,77,78,17,46,40,19,307,$300,-,bio - career - this year - this tournament
41,Skee Riegel,,T40,72,79,76,80,11,40,33,19,307,$300,-,bio - career - this year - this tournament
42,Bill Campbell,,T43,77,78,77,76,53,54,49,20,308,,-,bio - career - this year - this tournament
43,Jack Fleck,,T43,74,77,76,81,30,40,33,20,308,$300,-,bio - career - this year - this tournament
44,Dick Mayer,,T43,75,74,81,78,38,29,43,20,308,$300,-,bio - career - this year - this tournament
45,Rex Baxter,,T46,76,79,79,75,47,54,54,21,309,,-,bio - career - this year - this tournament
46,Claude Harmon,,T46,77,79,76,77,53,59,49,21,309,$300,-,bio - career - this year - this tournament
47,Henry Picard,,T46,75,76,82,76,38,40,52,21,309,$300,-,bio - career - this year - this tournament
48,Bud Holscher,,T49,73,81,80,76,17,52,54,22,310,$300,-,bio - career - this year - this tournament
49,Gene Sarazen,,T49,77,75,78,80,53,46,43,22,310,$300,-,bio - career - this year - this tournament
50,James Jackson,,T51,77,74,76,84,53,40,33,23,311,,-,bio - career - this year - this tournament
51,Ted Kroll,,T51,75,75,79,82,38,33,40,23,311,$300,-,bio - career - this year - this tournament
52,Bruce Cudd,,T53,78,77,84,74,64,54,62,25,313,,-,bio - career - this year - this tournament
53,Jay Hebert,,T53,74,76,82,81,30,33,49,25,313,$300,-,bio - career - this year - this tournament
54,William Hyndman,,T53,79,77,77,80,70,59,52,25,313,$300,-,bio - career - this year - this tournament
55,Joe Campbell,,T56,77,80,78,79,53,63,58,26,314,,-,bio - career - this year - this tournament
56,Edward Hopkins,,T56,76,76,82,80,47,46,54,26,314,,-,bio - career - this year - this tournament
57,Don Bisplinghoff,,T58,77,80,81,78,53,63,60,28,316,,-,bio - career - this year - this tournament
58,Don Fairfield,,T58,78,75,77,86,64,49,43,28,316,$300,-,bio - career - this year - this tournament
59,Ed Meister,,T58,78,78,84,76,64,59,66,28,316,,-,bio - career - this year - this tournament
60,Joe Conrad,,T61,76,79,81,81,47,54,59,29,317,,-,bio - career - this year - this tournament
61,Lionel Hebert,,T61,77,77,85,78,53,52,62,29,317,$300,-,bio - career - this year - this tournament
62,Ernie Vossler,,T61,78,79,83,77,64,63,66,29,317,$300,-,bio - career - this year - this tournament
63,George Schneiter,,64,77,80,82,79,53,63,62,30,318,$300,-,bio - career - this year - this tournament
64,Dick Chapman,,T65,79,82,82,76,70,74,71,31,319,,-,bio - career - this year - this tournament
65,Dale Morey,,T65,83,75,83,78,79,67,68,31,319,,-,bio - career - this year - this tournament
66,"Sam Parks, Jr.",,T65,80,82,76,81,74,77,60,31,319,$300,-,bio - career - this year - this tournament
67,Henry Cotton,,T68,77,83,81,80,53,70,68,33,321,$300,-,bio - career - this year - this tournament
68,Jim McCoy,,T68,77,81,81,82,53,67,62,33,321,,-,bio - career - this year - this tournament
69,Craig Wood,,70,76,80,78,88,47,59,54,34,322,$300,-,bio - career - this year - this tournament
70,Denny Shute,,71,82,79,89,74,77,74,76,36,324,$300,-,bio - career - this year - this tournament
71,Don Cherry,,T72,79,81,81,84,70,70,68,37,325,,-,bio - career - this year - this tournament
72,Lawson Little,,T72,77,81,85,82,53,67,71,38,325,$300,-,bio - career - this year - this tournament
73,William Boce,,74,82,80,87,77,77,77,75,38,326,,-,bio - career - this year - this tournament
74,Johnny Revolta,,75,84,81,79,84,81,79,73,40,328,$300,-,bio - career - this year - this tournament
75,Horton Smith,,76,86,84,84,82,82,81,78,48,336,$300,-,bio - career - this year - this tournament
76,Charles Kunkle,,77,78,82,85,95,64,70,74,52,340,,-,bio - career - this year - this tournament
77,George Sargent,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
78,Billy Burke,,WD,80,80,0,0,74,70,0,8,160,,-,bio - career - this year - this tournament
79,Murray Norman,,WD,75,78,0,0,38,49,0,9,153,,-,bio - career - this year - this tournament
80,Jock Hutchison Jr,,WD,83,0,0,0,79,0,0,11,83,,-,bio - career - this year - this tournament
81,Tony Manero,,WD,81,80,0,0,76,74,0,17,161,,-,bio - career - this year - this tournament
82,Fred McLeod,,WD,90,88,0,0,83,82,0,34,178,,-,bio - career - this year - this tournament
83,Johnny Farrell,,WD,79,86,86,0,70,79,77,35,251,,-,bio - career - this year - this tournament
