,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
34,Ian Woosnam,,T29,72,69,73,80,33,10,9,+6,294,"$15,571",-,bio - career - this year - this tournament
35,Fred Funk,,T36,71,72,76,76,18,16,30,+7,295,"$12,333",-,bio - career - this year - this tournament
36,Jay Haas,,T36,70,73,75,77,11,16,27,+7,295,"$12,333",-,bio - career - this year - this tournament
37,Bernhard Langer,,T36,75,70,72,78,57,28,23,+7,295,"$12,333",-,bio - career - this year - this tournament
38,Colin Montgomerie,,T39,72,74,75,75,33,37,34,+8,296,"$11,050",-,bio - career - this year - this tournament
39,Vijay Singh,,T39,69,71,74,82,6,7,9,+8,296,"$11,050",-,bio - career - this year - this tournament
40,Steve Lowery,,T41,71,74,75,77,18,28,32,+9,297,"$10,050",-,bio - career - this year - this tournament
41,Jack Nicklaus,,T41,70,73,76,78,11,16,30,+9,297,"$10,050",-,bio - career - this year - this tournament
42,Seve Ballesteros,,43,73,73,77,76,42,37,41,+11,299,"$9,300",-,bio - career - this year - this tournament
43,Alex Cejka,,44,73,71,78,80,42,22,39,+14,302,"$8,800",-,bio - career - this year - this tournament
44,Jeff Sluman,,CUT,74,73,0,0,48,45,0,+3,147,,-,bio - career - this year - this tournament
45,Fuzzy Zoeller,,CUT,74,73,0,0,48,45,0,+3,147,,-,bio - career - this year - this tournament
46,Ted Tryba,,CUT,72,75,0,0,33,45,0,+3,147,,-,bio - career - this year - this tournament
47,Tom Watson,,CUT,75,72,0,0,57,45,0,+3,147,,-,bio - career - this year - this tournament
48,Tommy Aaron,,CUT,71,76,0,0,18,45,0,+3,147,,-,bio - career - this year - this tournament
49,David Gilford,,CUT,69,78,0,0,6,45,0,+3,147,,-,bio - career - this year - this tournament
50,Mark Brooks,,CUT,72,76,0,0,33,51,0,+4,148,,-,bio - career - this year - this tournament
51,Hal Sutton,,CUT,72,76,0,0,33,51,0,+4,148,,-,bio - career - this year - this tournament
52,Bill Glasson,,CUT,71,77,0,0,18,51,0,+4,148,,-,bio - career - this year - this tournament
53,Jumbo Ozaki,,CUT,71,77,0,0,18,51,0,+4,148,,-,bio - career - this year - this tournament
54,Curtis Strange,,CUT,71,77,0,0,18,51,0,+4,148,,-,bio - career - this year - this tournament
55,Sandy Lyle,,CUT,75,74,0,0,57,56,0,+5,149,,-,bio - career - this year - this tournament
56,Michael Campbell,,CUT,73,76,0,0,42,56,0,+5,149,,-,bio - career - this year - this tournament
57,Gary Player,,CUT,73,76,0,0,42,56,0,+5,149,,-,bio - career - this year - this tournament
58,Steve Stricker,,CUT,80,69,0,0,89,56,0,+5,149,,-,bio - career - this year - this tournament
59,Tiger Woods,,CUT,75,75,0,0,57,60,0,+6,150,,-,bio - career - this year - this tournament
60,Arnold Palmer,,CUT,74,76,0,0,48,60,0,+6,150,,-,bio - career - this year - this tournament
61,Payne Stewart,,CUT,74,76,0,0,48,60,0,+6,150,,-,bio - career - this year - this tournament
62,Neal Lancaster,,CUT,76,74,0,0,69,60,0,+6,150,,-,bio - career - this year - this tournament
63,Ed Dougherty,,CUT,76,75,0,0,69,64,0,+7,151,,-,bio - career - this year - this tournament
64,Satoshi Higashi,,CUT,76,75,0,0,69,64,0,+7,151,,-,bio - career - this year - this tournament
65,Kirk Triplett,,CUT,76,75,0,0,69,64,0,+7,151,,-,bio - career - this year - this tournament
66,Ben Crenshaw,,CUT,77,74,0,0,76,64,0,+7,151,,-,bio - career - this year - this tournament
67,Sam Torrance,,CUT,80,71,0,0,89,64,0,+7,151,,-,bio - career - this year - this tournament
68,Tim Herron,,CUT,76,76,0,0,69,69,0,+8,152,,-,bio - career - this year - this tournament
69,Gay Brewer,,CUT,75,77,0,0,57,69,0,+8,152,,-,bio - career - this year - this tournament
70,Tom Kite,,CUT,75,77,0,0,57,69,0,+8,152,,-,bio - career - this year - this tournament
71,Kenny Perry,,CUT,75,77,0,0,57,69,0,+8,152,,-,bio - career - this year - this tournament
72,Paul Stankowski,,CUT,74,78,0,0,48,69,0,+8,152,,-,bio - career - this year - this tournament
73,Brad Bryant,,CUT,78,75,0,0,78,74,0,+9,153,,-,bio - career - this year - this tournament
74,Costantino Rocca,,CUT,78,75,0,0,78,74,0,+9,153,,-,bio - career - this year - this tournament
75,Mark Roe,,CUT,74,79,0,0,48,74,0,+9,153,,-,bio - career - this year - this tournament
76,Woody Austin,,CUT,79,74,0,0,85,74,0,+9,153,,-,bio - career - this year - this tournament
77,David Edwards,,CUT,79,74,0,0,85,74,0,+9,153,,-,bio - career - this year - this tournament
78,Billy Mayfair,,CUT,77,77,0,0,76,79,0,+10,154,,-,bio - career - this year - this tournament
79,Gordon Sherry,,CUT,78,77,0,0,78,80,0,+11,155,,-,bio - career - this year - this tournament
80,Steve Elkington,,CUT,76,79,0,0,69,80,0,+11,155,,-,bio - career - this year - this tournament
81,Brian Henninger,,CUT,76,79,0,0,69,80,0,+11,155,,-,bio - career - this year - this tournament
82,D.A. Weibring,,CUT,74,81,0,0,48,80,0,+11,155,,-,bio - career - this year - this tournament
83,Ian Baker-Finch,,CUT,78,79,0,0,78,84,0,+13,157,,-,bio - career - this year - this tournament
84,Paul Goydos,,CUT,74,83,0,0,48,84,0,+13,157,,-,bio - career - this year - this tournament
85,Chris Wollmann,,CUT,79,79,0,0,85,86,0,+14,158,,-,bio - career - this year - this tournament
86,"Buddy Marucci, Jr",,CUT,79,81,0,0,85,87,0,+16,160,,-,bio - career - this year - this tournament
87,Jerry Courville,,CUT,78,82,0,0,78,87,0,+16,160,,-,bio - career - this year - this tournament
88,Mark McCumber,,CUT,78,82,0,0,78,87,0,+16,160,,-,bio - career - this year - this tournament
89,Charles Coody,,CUT,82,78,0,0,92,87,0,+16,160,,-,bio - career - this year - this tournament
90,Billy Casper,,CUT,75,86,0,0,57,91,0,+17,161,,-,bio - career - this year - this tournament
91,Doug Ford,,CUT,81,88,0,0,91,92,0,+25,169,,-,bio - career - this year - this tournament
