,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
66,Mike Killian,,CUT,79,76,0,0,65,67,0,+11,155,,-,bio - career - this year - this tournament
67,Bobby Mitchell,,CUT,81,74,0,0,72,67,0,+11,155,,-,bio - career - this year - this tournament
68,Brian Barnes,,CUT,79,77,0,0,65,69,0,+12,156,,-,bio - career - this year - this tournament
69,George Knudson,,CUT,79,77,0,0,65,69,0,+12,156,,-,bio - career - this year - this tournament
70,Mike Hill,,CUT,79,78,0,0,65,71,0,+13,157,,-,bio - career - this year - this tournament
71,Jim Simons,,CUT,79,78,0,0,65,71,0,+13,157,,-,bio - career - this year - this tournament
72,Doug Ballenger,,CUT,81,77,0,0,72,73,0,+14,158,,-,bio - career - this year - this tournament
73,Homero Blancas,,CUT,81,77,0,0,72,73,0,+14,158,,-,bio - career - this year - this tournament
74,Orville Moody,,CUT,81,77,0,0,72,73,0,+14,158,,-,bio - career - this year - this tournament
75,Dewitt Weaver,,CUT,81,77,0,0,72,73,0,+14,158,,-,bio - career - this year - this tournament
76,Guy Hunt,,CUT,78,81,0,0,62,77,0,+15,159,,-,bio - career - this year - this tournament
77,Doug Sanders,,CUT,83,78,0,0,81,78,0,+17,161,,-,bio - career - this year - this tournament
78,Chuck Harrison,,CUT,81,81,0,0,72,79,0,+18,162,,-,bio - career - this year - this tournament
79,Ralph Guldahl,,CUT,82,80,0,0,80,79,0,+18,162,,-,bio - career - this year - this tournament
80,Trevor Homer,,CUT,81,88,0,0,72,81,0,+25,169,,-,bio - career - this year - this tournament
81,Gene Sarazen,,CUT,88,86,0,0,82,82,0,+30,174,,-,bio - career - this year - this tournament
