,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
24,Gene Littler,,T24,77,72,78,68,47,28,38,+7,295,"$1,000",-,bio - career - this year - this tournament
25,Bobby Nichols,,T24,76,74,73,72,42,34,21,+7,295,"$1,000",-,bio - career - this year - this tournament
26,Jay Hebert,,27,70,70,81,75,3,2,16,+8,296,$750,-,bio - career - this year - this tournament
27,George Bayer,,T28,71,75,84,67,6,11,45,+9,297,$750,-,bio - career - this year - this tournament
28,Tommy Jacobs,,T28,78,74,73,72,52,44,28,+9,297,$750,-,bio - career - this year - this tournament
29,Doug Sanders,,T28,73,74,77,73,10,17,26,+9,297,$750,-,bio - career - this year - this tournament
30,Alvie Thompson,,T28,79,72,75,71,58,38,33,+9,297,$750,-,bio - career - this year - this tournament
31,Labron Harris,,T32,79,71,73,75,58,34,21,+10,298,,-,bio - career - this year - this tournament
32,Dave Ragan,,T32,74,75,76,73,14,28,28,+10,298,$750,-,bio - career - this year - this tournament
33,Ken Venturi,,34,77,74,77,71,47,38,40,+11,299,$750,-,bio - career - this year - this tournament
34,Bill Hyndman,,T35,74,72,80,74,14,11,33,+12,300,,-,bio - career - this year - this tournament
35,Kel Nagle,,T35,75,74,76,75,27,28,28,+12,300,$750,-,bio - career - this year - this tournament
36,Tommy Bolt,,T37,75,76,76,74,27,38,38,+13,301,$750,-,bio - career - this year - this tournament
37,Charles Coe,,T37,72,75,79,75,8,17,33,+13,301,,-,bio - career - this year - this tournament
38,Homero Blancas,,T39,75,77,76,74,27,44,40,+14,302,,-,bio - career - this year - this tournament
39,Antonio Cerda,,T39,75,71,78,78,27,11,26,+14,302,$750,-,bio - career - this year - this tournament
40,Lionel Hebert,,T39,75,74,77,76,27,28,33,+14,302,$750,-,bio - career - this year - this tournament
41,Jack Fleck,,42,74,77,77,75,14,38,40,+15,303,$750,-,bio - career - this year - this tournament
42,Walter Burkemo,,T43,75,77,78,74,27,44,45,+16,304,$750,-,bio - career - this year - this tournament
43,Jimmy Demaret,,T43,75,75,81,73,27,34,49,+16,304,$750,-,bio - career - this year - this tournament
44,Herman Keiser,,45,75,77,79,74,27,44,49,+17,305,$750,-,bio - career - this year - this tournament
45,Downing Gray,,T46,73,76,81,76,10,28,45,+18,306,,-,bio - career - this year - this tournament
46,R.H. Sikes,,T46,76,76,77,77,42,44,44,+18,306,,-,bio - career - this year - this tournament
47,Billy-Joe Patton,,48,80,72,74,81,63,44,33,+19,307,,-,bio - career - this year - this tournament
48,Gene Sarazen,,49,74,73,81,80,14,17,40,+20,308,$750,-,bio - career - this year - this tournament
49,Jerry Barber,,CUT,80,73,0,0,63,51,0,+9,153,,-,bio - career - this year - this tournament
50,Koicki Ono,,CUT,82,71,0,0,72,51,0,+9,153,,-,bio - career - this year - this tournament
51,Phil Rodgers,,CUT,77,76,0,0,47,51,0,+9,153,,-,bio - career - this year - this tournament
52,Bob Rosburg,,CUT,77,76,0,0,47,51,0,+9,153,,-,bio - career - this year - this tournament
53,Miguel Sala,,CUT,75,78,0,0,27,51,0,+10,153,,-,bio - career - this year - this tournament
54,Al Balding,,CUT,82,72,0,0,72,56,0,+10,154,,-,bio - career - this year - this tournament
55,Gay Brewer,,CUT,82,72,0,0,72,56,0,+10,154,,-,bio - career - this year - this tournament
56,Jack Burke Jr.,,CUT,78,76,0,0,52,56,0,+10,154,,-,bio - career - this year - this tournament
57,Gardner Dickinson,,CUT,78,76,0,0,52,56,0,+10,154,,-,bio - career - this year - this tournament
58,Chick Harbert,,CUT,75,79,0,0,27,56,0,+10,154,,-,bio - career - this year - this tournament
59,Chi Chi Rodriguez,,CUT,80,75,0,0,63,61,0,+11,155,,-,bio - career - this year - this tournament
60,Jim Gabrielson,,CUT,80,75,0,0,63,61,0,+11,155,,-,bio - career - this year - this tournament
61,Bob Goalby,,CUT,80,75,0,0,63,61,0,+11,155,,-,bio - career - this year - this tournament
62,Jorge Ledeams,,CUT,76,79,0,0,42,61,0,+11,155,,-,bio - career - this year - this tournament
63,Byron Nelson,,CUT,79,77,0,0,58,65,0,+12,156,,-,bio - career - this year - this tournament
64,Charles Smith,,CUT,80,76,0,0,63,65,0,+12,156,,-,bio - career - this year - this tournament
65,Miguel Martin,,CUT,78,79,0,0,52,67,0,+13,157,,-,bio - career - this year - this tournament
66,Jerry Pittman,,CUT,78,79,0,0,52,67,0,+13,157,,-,bio - career - this year - this tournament
67,Ed Updegraff,,CUT,82,75,0,0,72,67,0,+13,157,,-,bio - career - this year - this tournament
68,Paul Desjardins,,CUT,77,81,0,0,47,70,0,+14,158,,-,bio - career - this year - this tournament
69,Juan Estrada,,CUT,81,77,0,0,70,70,0,+14,158,,-,bio - career - this year - this tournament
70,William Newcomb,,CUT,81,77,0,0,70,70,0,+14,158,,-,bio - career - this year - this tournament
71,Bill Collins,,CUT,82,77,0,0,72,73,0,+15,159,,-,bio - career - this year - this tournament
72,Robert Gardner,,CUT,78,82,0,0,52,74,0,+16,160,,-,bio - career - this year - this tournament
73,David Blair,,CUT,83,79,0,0,79,75,0,+18,162,,-,bio - career - this year - this tournament
74,Richard Davies,,CUT,79,84,0,0,58,76,0,+19,163,,-,bio - career - this year - this tournament
75,Gerry Dewit,,CUT,87,76,0,0,80,76,0,+19,163,,-,bio - career - this year - this tournament
76,Charles Coody,,CUT,80,84,0,0,63,78,0,+20,164,,-,bio - career - this year - this tournament
77,Cary Middlecoff,,CUT,87,81,0,0,80,79,0,+24,168,,-,bio - career - this year - this tournament
78,Horton Smith,,CUT,91,86,0,0,82,80,0,+33,177,,-,bio - career - this year - this tournament
79,Jock Hutchison Jr,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
80,Fred McLeod,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
81,Henry Picard,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
82,Craig Wood,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
83,Jacky Cupit,,WD,82,0,0,0,72,0,0,+10,82,,-,bio - career - this year - this tournament
84,Claude Harmon,,WD,82,0,0,0,72,0,0,+10,82,,-,bio - career - this year - this tournament
85,Paul Harney,,WD,75,77,78,0,27,44,45,+14,230,,-,bio - career - this year - this tournament
