,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
52,Ian Woosnam,,CUT,77,72,0,0,65,48,0,+5,149,,-,bio - career - this year - this tournament
53,Thomas Levet,,CUT,78,71,0,0,68,48,0,+5,149,,-,bio - career - this year - this tournament
54,David Toms,,CUT,72,78,0,0,19,55,0,+6,150,,-,bio - career - this year - this tournament
55,Todd Hamilton,,CUT,74,76,0,0,37,55,0,+6,150,,-,bio - career - this year - this tournament
56,Lee Westwood,,CUT,75,75,0,0,48,55,0,+6,150,,-,bio - career - this year - this tournament
57,Chris DiMarco,,CUT,76,74,0,0,55,55,0,+6,150,,-,bio - career - this year - this tournament
58,Peter Lonard,,CUT,76,74,0,0,55,55,0,+6,150,,-,bio - career - this year - this tournament
59,Lucas Glover,,CUT,73,78,0,0,30,60,0,+7,151,,-,bio - career - this year - this tournament
60,Joe Ogilvie,,CUT,74,77,0,0,37,60,0,+7,151,,-,bio - career - this year - this tournament
61,Trevor Immelman,,CUT,75,76,0,0,48,60,0,+7,151,,-,bio - career - this year - this tournament
62,Tom Lehman,,CUT,76,75,0,0,55,60,0,+7,151,,-,bio - career - this year - this tournament
63,Henrik Stenson,,CUT,77,74,0,0,65,60,0,+7,151,,-,bio - career - this year - this tournament
64,Sean O'Hair,,CUT,76,76,0,0,55,65,0,+8,152,,-,bio - career - this year - this tournament
65,K.J. Choi,,CUT,76,76,0,0,55,65,0,+8,152,,-,bio - career - this year - this tournament
66,Raymond Floyd,,CUT,79,73,0,0,72,65,0,+8,152,,-,bio - career - this year - this tournament
67,Shaun Micheel,,CUT,82,70,0,0,85,65,0,+8,152,,-,bio - career - this year - this tournament
68,John Daly,,CUT,74,79,0,0,37,69,0,+9,153,,-,bio - career - this year - this tournament
69,Thongchai Jaidee,,CUT,78,75,0,0,68,69,0,+9,153,,-,bio - career - this year - this tournament
70,Nick Faldo,,CUT,79,74,0,0,72,69,0,+9,153,,-,bio - career - this year - this tournament
71,Bernhard Langer,,CUT,79,74,0,0,72,69,0,+9,153,,-,bio - career - this year - this tournament
72,Tom Watson,,CUT,79,75,0,0,72,73,0,+10,154,,-,bio - career - this year - this tournament
73,Shigeki Maruyama,,CUT,79,75,0,0,72,73,0,+10,154,,-,bio - career - this year - this tournament
74,Mark O'Meara,,CUT,82,72,0,0,85,73,0,+10,154,,-,bio - career - this year - this tournament
75,Craig Stadler,,CUT,77,78,0,0,65,76,0,+11,155,,-,bio - career - this year - this tournament
76,Paul McGinley,,CUT,78,77,0,0,68,76,0,+11,155,,-,bio - career - this year - this tournament
77,Brian McElhinney,,CUT,80,75,0,0,79,76,0,+11,155,,-,bio - career - this year - this tournament
78,Mark Calcavecchia,,CUT,80,76,0,0,79,79,0,+12,156,,-,bio - career - this year - this tournament
79,Fred Funk,,CUT,76,81,0,0,55,80,0,+13,157,,-,bio - career - this year - this tournament
80,Edoardo Molinari,,CUT,80,77,0,0,79,80,0,+13,157,,-,bio - career - this year - this tournament
81,Fuzzy Zoeller,,CUT,78,81,0,0,68,82,0,+15,159,,-,bio - career - this year - this tournament
82,Clay Ogden,,CUT,83,76,0,0,88,82,0,+15,159,,-,bio - career - this year - this tournament
83,David Duval,,CUT,84,75,0,0,89,82,0,+15,159,,-,bio - career - this year - this tournament
84,Gary Player,,CUT,79,81,0,0,72,85,0,+16,160,,-,bio - career - this year - this tournament
85,Kevin Marsh,,CUT,79,81,0,0,72,85,0,+16,160,,-,bio - career - this year - this tournament
86,Dillon Dougherty,,CUT,82,78,0,0,85,85,0,+16,160,,-,bio - career - this year - this tournament
87,Sandy Lyle,,CUT,80,81,0,0,79,88,0,+17,161,,-,bio - career - this year - this tournament
88,Charles Coody,,CUT,89,74,0,0,90,89,0,+19,163,,-,bio - career - this year - this tournament
89,Charles Howell III,,CUT,80,84,0,0,79,90,0,+20,164,,-,bio - career - this year - this tournament
