,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
64,Denny Shute,,CUT,75,79,0,0,29,61,0,+10,154,,-,bio - career - this year - this tournament
65,Frank Stranahan,,CUT,79,75,0,0,68,61,0,+10,154,,-,bio - career - this year - this tournament
66,Pete Cooper,,CUT,80,75,0,0,81,67,0,+11,155,,-,bio - career - this year - this tournament
67,Vic Ghezzi,,CUT,79,76,0,0,68,67,0,+11,155,,-,bio - career - this year - this tournament
68,"Fred Haas, Jr.",,CUT,74,81,0,0,16,67,0,+11,155,,-,bio - career - this year - this tournament
69,Shelley Mayfield,,CUT,78,77,0,0,59,67,0,+11,155,,-,bio - career - this year - this tournament
70,Ed Meister,,CUT,80,75,0,0,81,67,0,+11,155,,-,bio - career - this year - this tournament
71,Gene Sarazen,,CUT,80,75,0,0,81,67,0,+11,155,,-,bio - career - this year - this tournament
72,Dick Chapman,,CUT,79,77,0,0,68,73,0,+12,156,,-,bio - career - this year - this tournament
73,Dutch Harrison,,CUT,75,81,0,0,29,73,0,+12,156,,-,bio - career - this year - this tournament
74,Ted Kroll,,CUT,79,77,0,0,68,73,0,+12,156,,-,bio - career - this year - this tournament
75,Gerry Magee,,CUT,77,79,0,0,46,73,0,+12,156,,-,bio - career - this year - this tournament
76,Harry Weetman,,CUT,79,77,0,0,68,73,0,+12,156,,-,bio - career - this year - this tournament
77,Joe Campbell,,CUT,78,79,0,0,59,78,0,+13,157,,-,bio - career - this year - this tournament
78,Wes Ellis,,CUT,80,77,0,0,81,78,0,+13,157,,-,bio - career - this year - this tournament
79,Terl Johnson,,CUT,77,80,0,0,46,78,0,+13,157,,-,bio - career - this year - this tournament
80,"Sam Parks, Jr.",,CUT,81,76,0,0,90,78,0,+13,157,,-,bio - career - this year - this tournament
81,Julius Boros,,CUT,79,79,0,0,68,82,0,+14,158,,-,bio - career - this year - this tournament
82,Bill Campbell,,CUT,82,76,0,0,93,82,0,+14,158,,-,bio - career - this year - this tournament
83,Chandler Harper,,CUT,80,78,0,0,81,82,0,+14,158,,-,bio - career - this year - this tournament
84,Herman Keiser,,CUT,80,78,0,0,81,82,0,+14,158,,-,bio - career - this year - this tournament
85,Dale Morey,,CUT,80,78,0,0,81,82,0,+14,158,,-,bio - career - this year - this tournament
86,James Jackson,,CUT,83,76,0,0,95,87,0,+15,159,,-,bio - career - this year - this tournament
87,Horton Smith,,CUT,77,82,0,0,46,87,0,+15,159,,-,bio - career - this year - this tournament
88,Craig Wood,,CUT,82,77,0,0,93,87,0,+15,159,,-,bio - career - this year - this tournament
89,Billy-Joe Patton,,CUT,77,83,0,0,46,90,0,+16,160,,-,bio - career - this year - this tournament
90,Johnny Revolta,,CUT,81,79,0,0,90,90,0,+16,160,,-,bio - career - this year - this tournament
91,Johnny Bulla,,CUT,80,82,0,0,81,92,0,+18,162,,-,bio - career - this year - this tournament
92,Tony Manero,,CUT,78,84,0,0,59,92,0,+18,162,,-,bio - career - this year - this tournament
93,Bob Kay,,CUT,88,78,0,0,99,94,0,+22,166,,-,bio - career - this year - this tournament
94,Sargio Fontanini,,CUT,85,83,0,0,97,95,0,+24,168,,-,bio - career - this year - this tournament
95,Charles Coe,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
96,Bob Hamilton,,WD,78,0,0,0,59,0,0,+6,78,,-,bio - career - this year - this tournament
97,Billy Maxwell,,WD,81,0,0,0,90,0,0,+9,81,,-,bio - career - this year - this tournament
98,Jock Hutchison Jr,,WD,83,0,0,0,95,0,0,+11,83,,-,bio - career - this year - this tournament
99,Billy Burke,,WD,85,0,0,0,97,0,0,+13,85,,-,bio - career - this year - this tournament
100,Fred McLeod,,WD,88,0,0,0,99,0,0,+16,88,,-,bio - career - this year - this tournament
