,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
0,Herman Keiser,,Win,69,68,71,74,1,1,1,-6,282,"$2,500",-,bio - career - this year - this tournament
1,Ben Hogan,,2,74,70,69,70,12,4,2,-5,283,"$1,500",-,bio - career - this year - this tournament
2,Bob Hamilton,,3,75,69,71,72,20,4,6,-1,287,"$1,000",-,bio - career - this year - this tournament
3,Jimmy Demaret,,T4,75,70,71,73,20,8,7,1,289,$683,-,bio - career - this year - this tournament
4,Jim Ferrier,,T4,74,72,68,75,12,11,3,1,289,$683,-,bio - career - this year - this tournament
5,Ky Laffoon,,T4,74,73,70,72,12,14,9,1,289,$683,-,bio - career - this year - this tournament
6,Chick Harbert,,T7,69,75,76,70,1,4,15,2,290,$356,-,bio - career - this year - this tournament
7,Clayton Heafner,,T7,74,69,71,76,12,3,3,2,290,$356,-,bio - career - this year - this tournament
8,Byron Nelson,,T7,72,73,71,74,6,8,7,2,290,$356,-,bio - career - this year - this tournament
9,Sam Snead,,T7,74,75,70,71,12,21,13,2,290,$356,-,bio - career - this year - this tournament
10,Jim Foulis,,11,75,70,72,74,20,8,9,3,291,$250,-,bio - career - this year - this tournament
11,Vic Ghezzi,,T12,71,79,67,76,3,23,9,5,293,$212,-,bio - career - this year - this tournament
12,Cary Middlecoff,,T12,72,76,71,74,6,17,13,5,293,,-,bio - career - this year - this tournament
13,George Schneiter,,T12,73,73,72,75,10,11,12,5,293,$212,-,bio - career - this year - this tournament
14,"Fred Haas, Jr.",,15,71,75,68,80,3,11,3,6,294,$175,-,bio - career - this year - this tournament
15,Johnny Bulla,,T16,72,76,73,74,6,17,16,7,295,$137,-,bio - career - this year - this tournament
16,Lloyd Mangrum,,T16,76,75,72,72,27,26,20,7,295,$137,-,bio - career - this year - this tournament
17,Claude Harmon,,18,76,75,74,71,27,26,29,8,296,$100,-,bio - career - this year - this tournament
18,Chandler Harper,,19,74,76,73,74,12,23,20,9,297,$100,-,bio - career - this year - this tournament
19,Frank Stranahan,,20,76,74,73,75,27,23,20,10,298,,-,bio - career - this year - this tournament
20,Lawson Little,,T21,74,74,78,73,12,17,32,11,299,$50,-,bio - career - this year - this tournament
21,Toney Penna,,T21,71,73,80,75,3,4,26,11,299,$50,-,bio - career - this year - this tournament
22,Felix Serafin,,T21,76,75,79,69,27,26,41,11,299,$50,-,bio - career - this year - this tournament
23,Horton Smith,,T21,78,77,75,69,39,40,41,11,299,$50,-,bio - career - this year - this tournament
24,Herman Barron,,T25,74,73,74,79,12,14,16,12,300,,-,bio - career - this year - this tournament
25,Henry Picard,,T25,79,73,71,77,42,31,20,12,300,,-,bio - career - this year - this tournament
26,Denny Shute,,T25,79,77,71,73,42,41,34,12,300,,-,bio - career - this year - this tournament
27,Jimmy Thomson,,T25,72,70,79,79,6,2,16,12,300,,-,bio - career - this year - this tournament
28,Gene Kunes,,T29,76,72,77,76,27,17,29,13,301,,-,bio - career - this year - this tournament
29,Harold McSpaden,,T29,75,74,75,77,20,21,26,13,301,,-,bio - career - this year - this tournament
30,Al Zimmerman,,T29,76,76,74,75,27,31,32,13,301,,-,bio - career - this year - this tournament
31,Ed Dudley,,T32,76,76,76,74,27,31,37,14,302,,-,bio - career - this year - this tournament
32,Robert-T. Jones,,T32,75,72,77,78,20,14,26,14,302,,-,bio - career - this year - this tournament
33,Dick Metz,,T32,77,75,71,79,36,31,20,14,302,,-,bio - career - this year - this tournament
34,Johnny Palmer,,T32,76,75,77,74,27,26,37,14,302,,-,bio - career - this year - this tournament
35,Al Watrous,,T32,80,76,72,74,47,41,37,14,302,,-,bio - career - this year - this tournament
36,Dutch Harrison,,T37,75,77,75,76,20,31,34,15,303,,-,bio - career - this year - this tournament
37,Ed Oliver Jr.,,T37,79,73,71,80,42,31,20,15,303,,-,bio - career - this year - this tournament
38,Jim Turnesa,,T37,73,78,71,81,10,26,19,15,303,,-,bio - career - this year - this tournament
39,Sam Byrd,,40,75,79,71,79,20,38,29,16,304,,-,bio - career - this year - this tournament
40,Dick Chapman,,T41,77,77,73,79,36,38,34,18,306,,-,bio - career - this year - this tournament
41,Ralph Hutchison,,T41,79,78,75,74,42,43,43,18,306,,-,bio - career - this year - this tournament
42,Rod Munday,,43,76,77,76,78,27,37,40,19,307,,-,bio - career - this year - this tournament
43,Leland Gibson,,44,78,80,75,75,39,46,44,20,308,,-,bio - career - this year - this tournament
44,Buck White,,45,77,82,76,75,36,47,46,22,310,,-,bio - career - this year - this tournament
45,Billy Burke,,46,80,80,77,75,47,49,49,24,312,,-,bio - career - this year - this tournament
46,Bob Cochran,,47,81,76,76,80,49,43,44,25,313,,-,bio - career - this year - this tournament
47,Ralph Guldahl,,48,85,76,77,76,50,50,50,26,314,,-,bio - career - this year - this tournament
48,Jimmy Hines,,49,79,80,77,80,42,47,48,28,316,,-,bio - career - this year - this tournament
49,Charles Yates,,50,78,79,78,86,39,43,46,33,321,,-,bio - career - this year - this tournament
