,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
64,Pat Perez,,CUT,73,79,0,0,29,65,0,+8,152,,-,bio - career - this year - this tournament
65,Ross Fisher,,CUT,78,74,0,0,78,65,0,+8,152,,-,bio - career - this year - this tournament
66,Patton Kizzire,,CUT,76,76,0,0,62,65,0,+8,152,,-,bio - career - this year - this tournament
67,Wesley Bryan,,CUT,74,78,0,0,42,65,0,+8,152,,-,bio - career - this year - this tournament
68,Trevor Immelman,,CUT,78,75,0,0,78,69,0,+9,153,,-,bio - career - this year - this tournament
69,Yuta Ikeda,,CUT,76,77,0,0,62,69,0,+9,153,,-,bio - career - this year - this tournament
70,Alex Noren,,CUT,74,79,0,0,42,69,0,+9,153,,-,bio - career - this year - this tournament
71,Kevin Chappell,,CUT,77,76,0,0,73,69,0,+9,153,,-,bio - career - this year - this tournament
72,Joaquin Niemann,,CUT,76,77,0,0,62,69,0,+9,153,,-,bio - career - this year - this tournament
73,Doc Redman,,CUT,76,77,0,0,62,69,0,+9,153,,-,bio - career - this year - this tournament
74,Yusaku Miyazato,,CUT,77,77,0,0,73,75,0,+10,154,,-,bio - career - this year - this tournament
75,Gary Woodland,,CUT,78,76,0,0,78,75,0,+10,154,,-,bio - career - this year - this tournament
76,Austin Cook,,CUT,74,80,0,0,42,75,0,+10,154,,-,bio - career - this year - this tournament
77,Ian Woosnam,,CUT,79,76,0,0,82,78,0,+11,155,,-,bio - career - this year - this tournament
78,Mike Weir,,CUT,76,79,0,0,62,78,0,+11,155,,-,bio - career - this year - this tournament
79,Billy Horschel,,CUT,76,79,0,0,62,78,0,+11,155,,-,bio - career - this year - this tournament
80,Larry Mize,,CUT,76,80,0,0,62,81,0,+12,156,,-,bio - career - this year - this tournament
81,Mark O'Meara,,CUT,78,81,0,0,78,82,0,+15,159,,-,bio - career - this year - this tournament
82,Angel Cabrera,,CUT,76,83,0,0,62,82,0,+15,159,,-,bio - career - this year - this tournament
83,Sergio Garcia,,CUT,81,78,0,0,85,82,0,+15,159,,-,bio - career - this year - this tournament
84,Yuxin Lin,,CUT,79,80,0,0,82,82,0,+15,159,,-,bio - career - this year - this tournament
85,Matt Parziale,,CUT,81,79,0,0,85,86,0,+16,160,,-,bio - career - this year - this tournament
86,Harry Ellis,,CUT,86,80,0,0,87,87,0,+22,166,,-,bio - career - this year - this tournament
