,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
77,Byron Meth,,CUT,74,76,0,0,54,77,0,+6,150,,-,bio - career - this year - this tournament
78,Jose Maria Olazabal,,CUT,79,71,0,0,89,77,0,+6,150,,-,bio - career - this year - this tournament
79,Miguel A. Jimenez,,CUT,78,73,0,0,85,80,0,+7,151,,-,bio - career - this year - this tournament
80,Brendon Todd,,CUT,80,71,0,0,92,80,0,+7,151,,-,bio - career - this year - this tournament
81,Antonio Murdaca,,CUT,78,73,0,0,85,100,0,+7,151,,-,bio - career - this year - this tournament
82,Larry Mize,,CUT,78,73,0,0,85,80,0,+7,151,,-,bio - career - this year - this tournament
83,Kevin Stadler,,CUT,77,74,0,0,84,80,0,+7,151,,-,bio - career - this year - this tournament
84,Martin Kaymer,,CUT,76,75,0,0,77,80,0,+7,151,,-,bio - career - this year - this tournament
85,Thomas Bjorn,,CUT,72,79,0,0,31,80,0,+7,151,,-,bio - career - this year - this tournament
86,Antonio Murdaca,,CUT,78,73,0,0,85,80,0,+7,151,,-,bio - career - this year - this tournament
87,Tom Watson,,CUT,71,81,0,0,18,87,0,+8,152,,-,bio - career - this year - this tournament
88,Matias Dominguez,,CUT,76,76,0,0,77,87,0,+8,152,,-,bio - career - this year - this tournament
89,Trevor Immelman,,CUT,76,77,0,0,77,89,0,+9,153,,-,bio - career - this year - this tournament
90,Fred Couples,,CUT,79,74,0,0,89,89,0,+9,153,,-,bio - career - this year - this tournament
91,Robert Streb,,CUT,80,76,0,0,92,91,0,+12,156,,-,bio - career - this year - this tournament
92,Ben Crane,,CUT,79,78,0,0,89,92,0,+13,157,,-,bio - career - this year - this tournament
93,Scott Harvey,,CUT,76,81,0,0,77,92,0,+13,157,,-,bio - career - this year - this tournament
94,Bradley Neil,,CUT,78,79,0,0,85,92,0,+13,157,,-,bio - career - this year - this tournament
95,Gunn Yang,,CUT,85,74,0,0,96,95,0,+15,159,,-,bio - career - this year - this tournament
96,Mike Weir,,CUT,82,81,0,0,95,96,0,+19,163,,-,bio - career - this year - this tournament
97,Ben Crenshaw,,CUT,91,85,0,0,97,97,0,+32,176,,-,bio - career - this year - this tournament
