,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
42,Ed Sneed,,43,74,74,77,72,38,43,43,+9,297,"$1,700",-,bio - career - this year - this tournament
43,Orville Moody,,44,74,73,78,77,38,37,43,+14,302,"$1,700",-,bio - career - this year - this tournament
44,Homero Blancas,,CUT,73,76,0,0,28,45,0,+5,149,,-,bio - career - this year - this tournament
45,Trevor Homer,,CUT,77,72,0,0,66,45,0,+5,149,,-,bio - career - this year - this tournament
46,John Mahaffey,,CUT,71,78,0,0,16,45,0,+5,149,,-,bio - career - this year - this tournament
47,Mason Rudolph,,CUT,78,71,0,0,70,45,0,+5,149,,-,bio - career - this year - this tournament
48,Jumbo Ozaki,,CUT,79,70,0,0,71,45,0,+5,149,,-,bio - career - this year - this tournament
49,Gay Brewer,,CUT,75,75,0,0,47,50,0,+6,150,,-,bio - career - this year - this tournament
50,Henri Delozier,,CUT,74,76,0,0,38,50,0,+6,150,,-,bio - career - this year - this tournament
51,Vinny Giles,,CUT,74,76,0,0,38,50,0,+6,150,,-,bio - career - this year - this tournament
52,Lou Graham,,CUT,76,74,0,0,55,50,0,+6,150,,-,bio - career - this year - this tournament
53,Gary Koch,,CUT,76,74,0,0,55,50,0,+6,150,,-,bio - career - this year - this tournament
54,Tommy Aaron,,CUT,77,73,0,0,66,50,0,+6,150,,-,bio - career - this year - this tournament
55,Downing Gray,,CUT,75,76,0,0,47,56,0,+7,151,,-,bio - career - this year - this tournament
56,Doug Ford,,CUT,76,75,0,0,55,56,0,+7,151,,-,bio - career - this year - this tournament
57,John Schroeder,,CUT,76,75,0,0,55,56,0,+7,151,,-,bio - career - this year - this tournament
58,Dick Siderowf,,CUT,74,77,0,0,38,56,0,+7,151,,-,bio - career - this year - this tournament
59,Jack Burke Jr.,,CUT,72,79,0,0,22,56,0,+7,151,,-,bio - career - this year - this tournament
60,Gardner Dickinson,,CUT,71,80,0,0,16,56,0,+7,151,,-,bio - career - this year - this tournament
61,Mark Pfeil,,CUT,75,77,0,0,47,62,0,+8,152,,-,bio - career - this year - this tournament
62,David Strawn,,CUT,77,75,0,0,66,62,0,+8,152,,-,bio - career - this year - this tournament
63,William Campbell,,CUT,74,78,0,0,38,62,0,+8,152,,-,bio - career - this year - this tournament
64,Bob Charles,,CUT,73,79,0,0,28,62,0,+8,152,,-,bio - career - this year - this tournament
65,Billy Kratzert,,CUT,79,73,0,0,71,62,0,+8,152,,-,bio - career - this year - this tournament
66,Tony Jacklin,,CUT,81,71,0,0,77,62,0,+8,152,,-,bio - career - this year - this tournament
67,Paul Harney,,CUT,77,76,0,0,66,68,0,+9,153,,-,bio - career - this year - this tournament
68,Craig Stadler,,CUT,79,74,0,0,71,68,0,+9,153,,-,bio - career - this year - this tournament
69,Martin West,,CUT,73,80,0,0,28,68,0,+9,153,,-,bio - career - this year - this tournament
70,Isao Aoki,,CUT,74,80,0,0,38,71,0,+10,154,,-,bio - career - this year - this tournament
71,Lanny Wadkins,,CUT,74,80,0,0,38,71,0,+10,154,,-,bio - career - this year - this tournament
72,Bob Dickson,,CUT,76,79,0,0,55,73,0,+11,155,,-,bio - career - this year - this tournament
73,Herman Keiser,,CUT,76,79,0,0,55,73,0,+11,155,,-,bio - career - this year - this tournament
74,Jim Jamieson,,CUT,80,75,0,0,75,73,0,+11,155,,-,bio - career - this year - this tournament
75,Sam Adams,,CUT,80,79,0,0,75,76,0,+15,159,,-,bio - career - this year - this tournament
76,Bert Greene,,CUT,81,81,0,0,77,77,0,+18,162,,-,bio - career - this year - this tournament
77,George Archer,,WD,76,0,0,0,55,0,0,+4,76,,-,bio - career - this year - this tournament
