,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
29,Richard Sterne,,T25,73,72,73,74,33,21,28,+4,292,"$54,844",-,bio - career - this year - this tournament
30,Adam Scott,,T25,75,71,70,76,52,29,19,+4,292,"$54,844",-,bio - career - this year - this tournament
31,J.B. Holmes,,T25,73,70,73,76,33,13,19,+4,292,"$54,844",-,bio - career - this year - this tournament
32,Jim Furyk,,T33,70,73,73,77,6,13,19,+5,293,"$42,375",-,bio - career - this year - this tournament
33,Heath Slocum,,T33,71,76,77,69,11,40,43,+5,293,"$42,375",-,bio - career - this year - this tournament
34,Nick Dougherty,,T33,74,69,74,76,44,13,23,+5,293,"$42,375",-,bio - career - this year - this tournament
35,Todd Hamilton,,T36,74,73,75,73,44,40,40,+7,295,"$36,875",-,bio - career - this year - this tournament
36,Justin Rose,,T36,68,78,73,76,1,29,35,+7,295,"$36,875",-,bio - career - this year - this tournament
37,Johnson Wagner,,T36,72,74,74,75,19,29,38,+7,295,"$36,875",-,bio - career - this year - this tournament
38,Niclas Fasth,,T39,75,70,76,75,52,21,39,+8,296,"$33,000",-,bio - career - this year - this tournament
39,Geoff Ogilvy,,T39,75,71,76,74,52,29,40,+8,296,"$33,000",-,bio - career - this year - this tournament
40,K.J. Choi,,41,72,75,78,73,19,40,44,+10,298,"$30,750",-,bio - career - this year - this tournament
41,David Toms,,T42,73,74,72,80,33,40,35,+11,299,"$28,500",-,bio - career - this year - this tournament
42,Robert Allenby,,T42,72,74,72,81,19,29,28,+11,299,"$28,500",-,bio - career - this year - this tournament
43,Ian Woosnam,,44,75,71,76,78,52,29,40,+12,300,"$26,250",-,bio - career - this year - this tournament
44,Sandy Lyle,,45,72,75,78,77,19,40,44,+14,302,"$24,750",-,bio - career - this year - this tournament
45,Fred Couples,,CUT,76,72,0,0,65,46,0,+4,148,,-,bio - career - this year - this tournament
46,Ernie Els,,CUT,74,74,0,0,44,46,0,+4,148,,-,bio - career - this year - this tournament
47,Michael Campbell,,CUT,77,71,0,0,75,46,0,+4,148,,-,bio - career - this year - this tournament
48,Toru Taniguchi,,CUT,76,72,0,0,65,46,0,+4,148,,-,bio - career - this year - this tournament
49,Sergio Garcia,,CUT,76,72,0,0,65,46,0,+4,148,,-,bio - career - this year - this tournament
50,Charles Howell III,,CUT,78,70,0,0,84,46,0,+4,148,,-,bio - career - this year - this tournament
51,Aaron Baddeley,,CUT,75,73,0,0,52,46,0,+4,148,,-,bio - career - this year - this tournament
52,Brett Wetterich,,CUT,73,75,0,0,33,46,0,+4,148,,-,bio - career - this year - this tournament
53,Luke Donald,,CUT,73,75,0,0,33,46,0,+4,148,,-,bio - career - this year - this tournament
54,Martin Kaymer,,CUT,76,72,0,0,65,46,0,+4,148,,-,bio - career - this year - this tournament
55,Mark O'Meara,,CUT,71,78,0,0,11,56,0,+5,149,,-,bio - career - this year - this tournament
56,Craig Stadler,,CUT,77,72,0,0,75,56,0,+5,149,,-,bio - career - this year - this tournament
57,Jerry Kelly,,CUT,72,77,0,0,19,56,0,+5,149,,-,bio - career - this year - this tournament
58,Nick O'Hern,,CUT,74,75,0,0,44,56,0,+5,149,,-,bio - career - this year - this tournament
59,Rory Sabbatini,,CUT,75,74,0,0,52,56,0,+5,149,,-,bio - career - this year - this tournament
60,Hunter Mahan,,CUT,77,72,0,0,75,56,0,+5,149,,-,bio - career - this year - this tournament
61,Jonathan Byrd,,CUT,75,74,0,0,52,56,0,+5,149,,-,bio - career - this year - this tournament
62,Tom Watson,,CUT,75,75,0,0,52,63,0,+6,150,,-,bio - career - this year - this tournament
63,Shaun Micheel,,CUT,76,74,0,0,65,63,0,+6,150,,-,bio - career - this year - this tournament
64,Steve Stricker,,CUT,73,77,0,0,33,63,0,+6,150,,-,bio - career - this year - this tournament
65,Trip Kuehne,,CUT,78,72,0,0,84,63,0,+6,150,,-,bio - career - this year - this tournament
66,Daniel Chopra,,CUT,72,78,0,0,19,63,0,+6,150,,-,bio - career - this year - this tournament
67,Ben Curtis,,CUT,75,75,0,0,52,63,0,+6,150,,-,bio - career - this year - this tournament
68,John Rollins,,CUT,77,73,0,0,75,63,0,+6,150,,-,bio - career - this year - this tournament
69,Camilo Villegas,,CUT,73,77,0,0,33,63,0,+6,150,,-,bio - career - this year - this tournament
70,Bernhard Langer,,CUT,74,77,0,0,44,71,0,+7,151,,-,bio - career - this year - this tournament
71,Jose Maria Olazabal,,CUT,76,75,0,0,65,71,0,+7,151,,-,bio - career - this year - this tournament
72,John Senden,,CUT,80,71,0,0,88,71,0,+7,151,,-,bio - career - this year - this tournament
73,Vaughn Taylor,,CUT,75,76,0,0,52,71,0,+7,151,,-,bio - career - this year - this tournament
74,Michael Thompson,,CUT,73,78,0,0,33,71,0,+7,151,,-,bio - career - this year - this tournament
75,Ben Crenshaw,,CUT,75,77,0,0,52,76,0,+8,152,,-,bio - career - this year - this tournament
76,Woody Austin,,CUT,79,73,0,0,86,76,0,+8,152,,-,bio - career - this year - this tournament
77,Shingo Katayama,,CUT,79,73,0,0,86,76,0,+8,152,,-,bio - career - this year - this tournament
78,Richard Green,,CUT,77,75,0,0,75,76,0,+8,152,,-,bio - career - this year - this tournament
79,Peter Lonard,,CUT,71,81,0,0,11,76,0,+8,152,,-,bio - career - this year - this tournament
80,Tim Clark,,CUT,77,75,0,0,75,76,0,+8,152,,-,bio - career - this year - this tournament
81,Mark Calcavecchia,,CUT,73,80,0,0,33,82,0,+9,153,,-,bio - career - this year - this tournament
82,Scott Verplank,,CUT,77,76,0,0,75,82,0,+9,153,,-,bio - career - this year - this tournament
83,Soren Hansen,,CUT,75,78,0,0,52,82,0,+9,153,,-,bio - career - this year - this tournament
84,D.J. Trahan,,CUT,76,77,0,0,65,82,0,+9,153,,-,bio - career - this year - this tournament
85,Raymond Floyd,,CUT,80,74,0,0,88,86,0,+10,154,,-,bio - career - this year - this tournament
86,Liang Wenchong,,CUT,76,78,0,0,65,86,0,+10,154,,-,bio - career - this year - this tournament
87,Anders Hansen,,CUT,80,75,0,0,88,88,0,+11,155,,-,bio - career - this year - this tournament
88,Drew Weaver,,CUT,76,80,0,0,65,89,0,+12,156,,-,bio - career - this year - this tournament
89,Steve Lowery,,CUT,81,76,0,0,91,90,0,+13,157,,-,bio - career - this year - this tournament
90,Larry Mize,,CUT,77,81,0,0,75,91,0,+14,158,,-,bio - career - this year - this tournament
91,Fuzzy Zoeller,,CUT,81,79,0,0,91,92,0,+16,160,,-,bio - career - this year - this tournament
92,Gary Player,,CUT,83,78,0,0,94,93,0,+17,161,,-,bio - career - this year - this tournament
93,Prayad Marksaeng,,WD,82,0,0,0,93,0,0,+10,82,,-,bio - career - this year - this tournament
