,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
68,David Toms,,CUT,77,75,0,0,62,64,0,+8,152,,-,bio - career - this year - this tournament
69,Freddie Jacobson,,CUT,77,75,0,0,62,64,0,+8,152,,-,bio - career - this year - this tournament
70,Ben Curtis,,CUT,80,72,0,0,82,64,0,+8,152,,-,bio - career - this year - this tournament
71,Rory Sabbatini,,CUT,80,72,0,0,82,64,0,+8,152,,-,bio - career - this year - this tournament
72,Zach Johnson,,CUT,81,71,0,0,85,64,0,+8,152,,-,bio - career - this year - this tournament
73,Shaun Micheel,,CUT,75,78,0,0,42,74,0,+9,153,,-,bio - career - this year - this tournament
74,Jack Nicklaus,,CUT,77,76,0,0,62,74,0,+9,153,,-,bio - career - this year - this tournament
75,Tom Watson,,CUT,77,76,0,0,62,74,0,+9,153,,-,bio - career - this year - this tournament
76,Jose Maria Olazabal,,CUT,77,76,0,0,62,74,0,+9,153,,-,bio - career - this year - this tournament
77,Larry Mize,,CUT,78,75,0,0,74,74,0,+9,153,,-,bio - career - this year - this tournament
78,Nick Price,,CUT,78,76,0,0,74,79,0,+10,154,,-,bio - career - this year - this tournament
79,John Daly,,CUT,80,74,0,0,82,79,0,+10,154,,-,bio - career - this year - this tournament
80,Ted Purdy,,CUT,77,78,0,0,62,81,0,+11,155,,-,bio - career - this year - this tournament
81,Ben Crenshaw,,CUT,76,80,0,0,52,82,0,+12,156,,-,bio - career - this year - this tournament
82,Ian Woosnam,,CUT,78,78,0,0,74,82,0,+12,156,,-,bio - career - this year - this tournament
83,Paul Casey,,CUT,79,78,0,0,78,84,0,+13,157,,-,bio - career - this year - this tournament
84,Austin Eaton III,,CUT,81,77,0,0,85,85,0,+14,158,,-,bio - career - this year - this tournament
85,Shigeki Maruyama,,CUT,82,76,0,0,87,85,0,+14,158,,-,bio - career - this year - this tournament
86,Tommy Aaron,,CUT,79,82,0,0,78,87,0,+17,161,,-,bio - career - this year - this tournament
87,Fuzzy Zoeller,,CUT,84,78,0,0,89,88,0,+18,162,,-,bio - career - this year - this tournament
88,Stuart Wilson,,CUT,82,82,0,0,87,89,0,+20,164,,-,bio - career - this year - this tournament
89,Gary Player,,CUT,88,79,0,0,90,90,0,+23,167,,-,bio - career - this year - this tournament
90,Charles Coody,,CUT,88,83,0,0,90,91,0,+27,171,,-,bio - career - this year - this tournament
91,Nick Faldo,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
92,Billy Casper,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
