,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
42,J.C. Snead,,T43,72,77,76,76,22,35,39,+13,301,"$1,650",-,bio - career - this year - this tournament
43,Frank Beard,,T43,74,75,78,74,37,35,45,+13,301,"$1,650",-,bio - career - this year - this tournament
44,Pat Fitzsimons,,45,71,79,77,76,11,43,45,+15,303,"$1,600",-,bio - career - this year - this tournament
45,Dick Siderowf,,46,76,73,77,81,54,35,42,+19,307,,-,bio - career - this year - this tournament
46,Bobby Cole,,47,75,74,78,82,46,35,45,+21,309,"$1,500",-,bio - career - this year - this tournament
47,Bob Goalby,,CUT,76,75,0,0,54,48,0,+7,151,,-,bio - career - this year - this tournament
48,Sam Snead,,CUT,72,79,0,0,22,48,0,+7,151,,-,bio - career - this year - this tournament
49,Rod Curl,,CUT,70,82,0,0,8,50,0,+8,152,,-,bio - career - this year - this tournament
50,Don Bies,,CUT,76,77,0,0,54,51,0,+9,153,,-,bio - career - this year - this tournament
51,Keith Fergus,,CUT,76,77,0,0,54,51,0,+9,153,,-,bio - career - this year - this tournament
52,Jay Haas,,CUT,76,77,0,0,54,51,0,+9,153,,-,bio - career - this year - this tournament
53,George Archer,,CUT,74,79,0,0,37,51,0,+9,153,,-,bio - career - this year - this tournament
54,Jim Wiechers,,CUT,74,79,0,0,37,51,0,+9,153,,-,bio - career - this year - this tournament
55,Don Iverson,,CUT,73,80,0,0,29,51,0,+9,153,,-,bio - career - this year - this tournament
56,Hugh Baiocchi,,CUT,78,76,0,0,66,57,0,+10,154,,-,bio - career - this year - this tournament
57,John Grace,,CUT,75,79,0,0,46,57,0,+10,154,,-,bio - career - this year - this tournament
58,Tom Jenkins,,CUT,75,79,0,0,46,57,0,+10,154,,-,bio - career - this year - this tournament
59,Doug Ford,,CUT,74,80,0,0,37,57,0,+10,154,,-,bio - career - this year - this tournament
60,Priscillo Diniz,,CUT,78,77,0,0,66,61,0,+11,155,,-,bio - career - this year - this tournament
61,Bobby Nichols,,CUT,78,77,0,0,66,61,0,+11,155,,-,bio - career - this year - this tournament
62,Henri Delozier,,CUT,75,80,0,0,46,61,0,+11,155,,-,bio - career - this year - this tournament
63,Arnold Palmer,,CUT,74,81,0,0,37,61,0,+11,155,,-,bio - career - this year - this tournament
64,Dean Refram,,CUT,77,79,0,0,62,65,0,+12,156,,-,bio - career - this year - this tournament
65,Allen Miller,,CUT,79,77,0,0,71,65,0,+12,156,,-,bio - career - this year - this tournament
66,William Campbell,,CUT,78,80,0,0,66,67,0,+14,158,,-,bio - career - this year - this tournament
67,Fred Ridley,,CUT,77,81,0,0,62,67,0,+14,158,,-,bio - career - this year - this tournament
68,Ralph Johnston,,CUT,76,83,0,0,54,69,0,+15,159,,-,bio - career - this year - this tournament
69,Jack Newton,,CUT,76,83,0,0,54,69,0,+15,159,,-,bio - career - this year - this tournament
70,Vinny Giles,,CUT,83,81,0,0,72,71,0,+20,164,,-,bio - career - this year - this tournament
71,Maurice Bembridge,,CUT,78,86,0,0,66,71,0,+20,164,,-,bio - career - this year - this tournament
