,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
26,Tomoo Ishii,,T26,74,74,70,75,52,41,20,+5,293,"$1,075",-,bio - career - this year - this tournament
27,Billy Maxwell,,T26,74,72,76,71,52,25,41,+5,293,"$1,075",-,bio - career - this year - this tournament
28,Tom Nieporte,,T26,71,73,75,74,21,10,23,+5,293,"$1,075",-,bio - career - this year - this tournament
29,Bo Wininger,,T26,70,72,75,76,12,8,14,+5,293,"$1,075",-,bio - career - this year - this tournament
30,Doug Ford,,T31,74,74,73,73,52,41,35,+6,294,"$1,050",-,bio - career - this year - this tournament
31,Downing Gray,,T31,72,74,73,75,34,25,23,+6,294,,-,bio - career - this year - this tournament
32,Dave Ragan,,T31,73,74,73,74,45,33,31,+6,294,"$1,050",-,bio - career - this year - this tournament
33,Bert Weaver,,T31,72,75,72,75,34,33,23,+6,294,"$1,050",-,bio - career - this year - this tournament
34,Billy Casper,,T35,72,72,71,80,34,10,10,+7,295,"$1,050",-,bio - career - this year - this tournament
35,Jimmy Demaret,,T35,71,75,76,73,21,25,41,+7,295,"$1,050",-,bio - career - this year - this tournament
36,Bobby Nichols,,T35,73,71,75,76,45,10,23,+7,295,"$1,050",-,bio - career - this year - this tournament
37,Mike Souchak,,T35,74,74,72,75,52,41,31,+7,295,"$1,050",-,bio - career - this year - this tournament
38,Don Allen,,T39,70,77,74,75,12,33,35,+8,296,,-,bio - career - this year - this tournament
39,Chen Ching Po,,T39,71,77,77,71,21,41,45,+8,296,"$1,025",-,bio - career - this year - this tournament
40,Bob Goalby,,T39,71,75,75,75,21,25,35,+8,296,"$1,025",-,bio - career - this year - this tournament
41,Bill Hyndman,,T42,73,73,75,76,45,25,35,+9,297,,-,bio - career - this year - this tournament
42,Jack McGowan,,T42,73,75,77,72,45,41,45,+9,297,"$1,025",-,bio - career - this year - this tournament
43,Johnny Pott,,T42,74,74,73,76,52,41,35,+9,297,"$1,025",-,bio - career - this year - this tournament
44,Bob Charles,,T45,72,74,76,77,34,25,41,+11,299,"$1,025",-,bio - career - this year - this tournament
45,Art Wall,,T45,71,76,77,75,21,33,44,+11,299,"$1,025",-,bio - career - this year - this tournament
46,Richard Davies,,47,70,78,78,76,12,41,48,+14,302,,-,bio - career - this year - this tournament
47,John Hopkins,,48,70,78,78,77,12,41,48,+15,303,,-,bio - career - this year - this tournament
48,Deane Beman,,49,74,72,79,79,52,25,45,+16,304,,-,bio - career - this year - this tournament
49,Charles Coe,,CUT,73,76,0,0,45,50,0,+5,149,,-,bio - career - this year - this tournament
50,Leopoldo Ruiz,,CUT,76,73,0,0,72,50,0,+5,149,,-,bio - career - this year - this tournament
51,Sam Snead,,CUT,75,74,0,0,64,50,0,+5,149,,-,bio - career - this year - this tournament
52,Ed Tutwiler,,CUT,76,73,0,0,72,50,0,+5,149,,-,bio - career - this year - this tournament
53,Jerry Barber,,CUT,71,79,0,0,21,54,0,+6,150,,-,bio - career - this year - this tournament
54,Julius Boros,,CUT,73,77,0,0,45,54,0,+6,150,,-,bio - career - this year - this tournament
55,Lionel Hebert,,CUT,70,80,0,0,12,54,0,+6,150,,-,bio - career - this year - this tournament
56,Don January,,CUT,72,78,0,0,34,54,0,+6,150,,-,bio - career - this year - this tournament
57,Chi Chi Rodriguez,,CUT,75,76,0,0,64,58,0,+7,151,,-,bio - career - this year - this tournament
58,Harold Henning,,CUT,72,79,0,0,34,58,0,+7,151,,-,bio - career - this year - this tournament
59,Cary Middlecoff,,CUT,76,75,0,0,72,58,0,+7,151,,-,bio - career - this year - this tournament
60,Jack Burke Jr.,,CUT,75,77,0,0,64,61,0,+8,152,,-,bio - career - this year - this tournament
61,Peter Butler,,CUT,76,76,0,0,72,61,0,+8,152,,-,bio - career - this year - this tournament
62,Bill Collins,,CUT,74,78,0,0,52,61,0,+8,152,,-,bio - career - this year - this tournament
63,Raymond Floyd,,CUT,69,83,0,0,7,61,0,+8,152,,-,bio - career - this year - this tournament
64,Ed Furgol,,CUT,72,80,0,0,34,61,0,+8,152,,-,bio - career - this year - this tournament
65,Jay Hebert,,CUT,75,77,0,0,64,61,0,+8,152,,-,bio - career - this year - this tournament
66,Cobie Legrange,,CUT,76,76,0,0,72,61,0,+8,152,,-,bio - career - this year - this tournament
67,Claude Harmon,,CUT,74,79,0,0,52,68,0,+9,153,,-,bio - career - this year - this tournament
68,Dave Marr,,CUT,75,78,0,0,64,68,0,+9,153,,-,bio - career - this year - this tournament
69,Dick Mayer,,CUT,76,77,0,0,72,68,0,+9,153,,-,bio - career - this year - this tournament
70,Billy-Joe Patton,,CUT,70,83,0,0,12,68,0,+9,153,,-,bio - career - this year - this tournament
71,Charles Smith,,CUT,73,80,0,0,45,68,0,+9,153,,-,bio - career - this year - this tournament
72,Gary Cowan,,CUT,75,79,0,0,64,73,0,+10,154,,-,bio - career - this year - this tournament
73,Jim Ferrier,,CUT,74,80,0,0,52,73,0,+10,154,,-,bio - career - this year - this tournament
74,Robert Gardner,,CUT,76,78,0,0,72,73,0,+10,154,,-,bio - career - this year - this tournament
75,Gene Sarazen,,CUT,78,76,0,0,84,73,0,+10,154,,-,bio - career - this year - this tournament
76,Gay Brewer,,CUT,77,78,0,0,82,77,0,+11,155,,-,bio - career - this year - this tournament
77,Stan Leonard,,CUT,71,84,0,0,21,77,0,+11,155,,-,bio - career - this year - this tournament
78,Henry Picard,,CUT,76,79,0,0,72,77,0,+11,155,,-,bio - career - this year - this tournament
79,Dale Morey,,CUT,74,82,0,0,52,80,0,+12,156,,-,bio - career - this year - this tournament
80,Bob Rosburg,,CUT,76,80,0,0,72,80,0,+12,156,,-,bio - career - this year - this tournament
81,Nick Westlock,,CUT,80,76,0,0,87,80,0,+12,156,,-,bio - career - this year - this tournament
82,Dave Eichelberger,,CUT,74,83,0,0,52,83,0,+13,157,,-,bio - career - this year - this tournament
83,Geoffrey Hunt,,CUT,80,77,0,0,87,83,0,+13,157,,-,bio - career - this year - this tournament
84,Ken Venturi,,CUT,77,80,0,0,82,83,0,+13,157,,-,bio - career - this year - this tournament
85,Bill Campbell,,CUT,81,77,0,0,90,86,0,+14,158,,-,bio - career - this year - this tournament
86,Ralph Guldahl,,CUT,83,85,0,0,91,87,0,+24,168,,-,bio - career - this year - this tournament
87,Ed Updegraff,,WD,76,0,0,0,72,0,0,+4,76,,-,bio - career - this year - this tournament
88,William Ferrell,,WD,78,0,0,0,84,0,0,+6,78,,-,bio - career - this year - this tournament
89,Jack Fleck,,WD,79,0,0,0,86,0,0,+7,79,,-,bio - career - this year - this tournament
90,Herman Keiser,,WD,80,0,0,0,87,0,0,+8,80,,-,bio - career - this year - this tournament
