,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
0,Jack Nicklaus,,Win,68,71,73,74,1,1,1,-2,286,"$25,000",-,bio - career - this year - this tournament
1,Bobby Mitchell,,T2,73,72,71,73,16,12,5,1,289,"$15,833",-,bio - career - this year - this tournament
2,Tom Weiskopf,,T2,74,71,70,74,25,12,3,1,289,"$15,833",-,bio - career - this year - this tournament
3,Bruce Crampton,,T2,72,75,69,73,6,18,5,1,289,"$15,833",-,bio - career - this year - this tournament
4,Jerry Heard,,T5,73,71,72,74,16,7,5,2,290,"$6,200",-,bio - career - this year - this tournament
5,Jerry McGee,,T5,73,74,71,72,16,18,11,2,290,"$6,200",-,bio - career - this year - this tournament
6,Bruce Devlin,,T5,74,75,70,71,25,32,13,2,290,"$6,200",-,bio - career - this year - this tournament
7,Homero Blancas,,T5,76,71,69,74,49,18,5,2,290,"$6,200",-,bio - career - this year - this tournament
8,Jim Jamieson,,T5,72,70,71,77,6,4,2,2,290,"$6,200",-,bio - career - this year - this tournament
9,Gary Player,,T10,73,75,72,71,16,24,15,3,291,"$3,600",-,bio - career - this year - this tournament
10,Dave Stockton,,T10,76,70,74,71,49,15,15,3,291,"$3,600",-,bio - career - this year - this tournament
11,Steve Melnyk,,T12,72,72,74,74,6,7,11,4,292,"$3,100",-,bio - career - this year - this tournament
12,Charles Coody,,T12,73,70,74,75,16,5,9,4,292,"$3,100",-,bio - career - this year - this tournament
13,George Archer,,T12,73,75,72,72,16,24,15,4,292,"$3,100",-,bio - career - this year - this tournament
14,Bert Yancey,,T12,72,69,76,75,6,3,9,4,292,"$3,100",-,bio - career - this year - this tournament
15,Al Geiberger,,T12,76,70,74,72,49,15,15,4,292,"$3,100",-,bio - career - this year - this tournament
16,Billy Casper,,T17,75,71,74,74,37,15,15,6,294,"$2,750",-,bio - career - this year - this tournament
17,Bob Goalby,,T17,73,76,72,73,16,32,22,6,294,"$2,750",-,bio - career - this year - this tournament
18,Ben Crenshaw,,T19,73,74,74,74,16,18,22,7,295,,-,bio - career - this year - this tournament
19,Takaaki Kono,,T19,76,72,73,74,49,24,22,7,295,"$2,500",-,bio - career - this year - this tournament
20,Lanny Wadkins,,T19,72,72,77,74,6,7,22,7,295,"$2,500",-,bio - career - this year - this tournament
21,Hubert Green,,T22,75,74,74,73,37,32,30,8,296,"$2,160",-,bio - career - this year - this tournament
22,Bob Charles,,T22,72,76,74,74,6,24,26,8,296,"$2,160",-,bio - career - this year - this tournament
23,Roberto De Vicenzo,,T22,75,69,76,76,37,7,15,8,296,"$2,160",-,bio - career - this year - this tournament
24,Gardner Dickinson,,T22,77,72,73,74,60,32,26,8,296,"$2,160",-,bio - career - this year - this tournament
25,Paul Harney,,T22,71,69,75,81,4,2,3,8,296,"$2,160",-,bio - career - this year - this tournament
26,Tony Jacklin,,T27,72,76,75,74,6,24,30,9,297,"$1,750",-,bio - career - this year - this tournament
27,Tom Kite,,T27,74,74,76,73,25,24,34,9,297,,-,bio - career - this year - this tournament
28,Sam Snead,,T27,69,75,76,77,2,7,15,9,297,"$1,750",-,bio - career - this year - this tournament
29,J.C. Snead,,30,74,77,72,75,25,42,30,10,298,"$1,750",-,bio - career - this year - this tournament
30,Bert Greene,,T31,75,75,77,72,37,36,37,11,299,"$1,750",-,bio - career - this year - this tournament
31,Bobby Nichols,,T31,72,71,80,76,6,5,30,11,299,"$1,750",-,bio - career - this year - this tournament
32,Grier Jones,,T33,73,75,76,76,16,24,34,12,300,"$1,675",-,bio - career - this year - this tournament
33,Lee Trevino,,T33,75,76,77,72,37,42,39,12,300,"$1,675",-,bio - career - this year - this tournament
34,Harry Bannerman,,T33,78,72,72,78,66,36,26,12,300,"$1,675",-,bio - career - this year - this tournament
35,Arnold Palmer,,T33,70,75,74,81,3,12,13,12,300,"$1,675",-,bio - career - this year - this tournament
36,Lu Liang-Huan,,37,75,72,80,74,37,18,37,13,301,"$1,675",-,bio - career - this year - this tournament
37,Peter Oosterhuis,,38,74,76,80,73,25,36,43,15,303,"$1,675",-,bio - career - this year - this tournament
38,Ken Still,,T39,74,77,77,76,25,42,39,16,304,"$1,675",-,bio - career - this year - this tournament
39,Gibby Gilbert,,T39,72,76,74,82,6,24,26,16,304,"$1,675",-,bio - career - this year - this tournament
40,Frank Beard,,T41,72,79,79,76,6,42,43,18,306,"$1,600",-,bio - career - this year - this tournament
41,Jim Simons,,T41,71,79,76,80,4,36,36,18,306,,-,bio - career - this year - this tournament
42,Jim McLean,,T43,75,75,78,79,37,36,39,19,307,,-,bio - career - this year - this tournament
43,Bob Murphy,,T43,75,76,77,79,37,42,39,19,307,"$1,600",-,bio - career - this year - this tournament
44,Larry Hinson,,T45,77,74,79,78,60,42,43,20,308,"$1,600",-,bio - career - this year - this tournament
45,Bob Rosburg,,T45,74,73,83,78,25,18,43,20,308,"$1,600",-,bio - career - this year - this tournament
46,Dewitt Weaver,,47,74,76,81,79,25,36,47,22,310,,-,bio - career - this year - this tournament
47,Johnny Miller,,CUT,76,76,0,0,49,48,0,8,152,,-,bio - career - this year - this tournament
48,Don January,,CUT,75,77,0,0,37,48,0,8,152,,-,bio - career - this year - this tournament
49,Richard Bendall,,CUT,77,75,0,0,60,48,0,8,152,,-,bio - career - this year - this tournament
50,Julius Boros,,CUT,77,75,0,0,60,48,0,8,152,,-,bio - career - this year - this tournament
51,"Art Wall, Jr.",,CUT,77,75,0,0,60,48,0,8,152,,-,bio - career - this year - this tournament
52,Mason Rudolph,,CUT,74,78,0,0,25,48,0,8,152,,-,bio - career - this year - this tournament
53,Hale Irwin,,CUT,81,71,0,0,80,48,0,8,152,,-,bio - career - this year - this tournament
54,Tommy Bolt,,CUT,76,77,0,0,49,55,0,9,153,,-,bio - career - this year - this tournament
55,Chi Chi Rodriguez,,CUT,74,79,0,0,25,55,0,9,153,,-,bio - career - this year - this tournament
56,Doug Ford,,CUT,76,78,0,0,49,57,0,10,154,,-,bio - career - this year - this tournament
57,Dave Hill,,CUT,76,78,0,0,49,57,0,10,154,,-,bio - career - this year - this tournament
58,Tommy Aaron,,CUT,78,76,0,0,66,57,0,10,154,,-,bio - career - this year - this tournament
59,"Labron Harris, Jr.",,CUT,79,75,0,0,73,57,0,10,154,,-,bio - career - this year - this tournament
60,Eddie Pearce,,CUT,79,75,0,0,73,57,0,10,154,,-,bio - career - this year - this tournament
61,Jumbo Ozaki,,CUT,74,80,0,0,25,57,0,10,154,,-,bio - career - this year - this tournament
62,Dick Lotz,,CUT,77,78,0,0,60,63,0,11,155,,-,bio - career - this year - this tournament
63,Bobby Cole,,CUT,78,77,0,0,66,63,0,11,155,,-,bio - career - this year - this tournament
