,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
73,Jack Kay Jr.,,CUT,80,74,0,0,81,71,0,+10,154,,-,bio - career - this year - this tournament
74,Larry Rinker,,CUT,73,81,0,0,19,71,0,+10,154,,-,bio - career - this year - this tournament
75,George Archer,,CUT,75,80,0,0,37,76,0,+11,155,,-,bio - career - this year - this tournament
76,Doug Ford,,CUT,78,78,0,0,65,77,0,+12,156,,-,bio - career - this year - this tournament
77,Garth McGimpsey,,CUT,78,78,0,0,65,77,0,+12,156,,-,bio - career - this year - this tournament
78,Tommy Aaron,,CUT,79,77,0,0,73,77,0,+12,156,,-,bio - career - this year - this tournament
79,Isao Aoki,,CUT,79,77,0,0,73,77,0,+12,156,,-,bio - career - this year - this tournament
80,Arnold Palmer,,CUT,80,76,0,0,81,77,0,+12,156,,-,bio - career - this year - this tournament
81,Bill Rogers,,CUT,80,76,0,0,81,77,0,+12,156,,-,bio - career - this year - this tournament
82,Denis Watson,,CUT,80,76,0,0,81,77,0,+12,156,,-,bio - career - this year - this tournament
83,Michael Podolak,,CUT,82,74,0,0,87,77,0,+12,156,,-,bio - career - this year - this tournament
84,Tim Simpson,,CUT,78,79,0,0,65,85,0,+13,157,,-,bio - career - this year - this tournament
85,Randy Sonnier,,CUT,81,77,0,0,86,86,0,+14,158,,-,bio - career - this year - this tournament
86,Bob Goalby,,CUT,79,80,0,0,73,87,0,+15,159,,-,bio - career - this year - this tournament
87,T.M. Chen,,CUT,79,81,0,0,73,88,0,+16,160,,-,bio - career - this year - this tournament
