,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
55,Tom Kite,,56,71,75,78,71,22,54,57,+7,295,"$3,100",-,bio - career - this year - this tournament
56,Manny Zerman,,57,71,71,77,80,22,20,52,+11,299,,-,bio - career - this year - this tournament
57,Bill Britton,,CUT,72,75,0,0,31,58,0,+3,147,,-,bio - career - this year - this tournament
58,Gary Player,,CUT,72,75,0,0,31,58,0,+3,147,,-,bio - career - this year - this tournament
59,John Cook,,CUT,77,70,0,0,73,58,0,+3,147,,-,bio - career - this year - this tournament
60,Greg Norman,,CUT,78,69,0,0,78,58,0,+3,147,,-,bio - career - this year - this tournament
61,Mike Donald,,CUT,73,75,0,0,53,62,0,+4,148,,-,bio - career - this year - this tournament
62,Steve Jones,,CUT,73,75,0,0,53,62,0,+4,148,,-,bio - career - this year - this tournament
63,Tom Sieckmann,,CUT,72,76,0,0,31,62,0,+4,148,,-,bio - career - this year - this tournament
64,Billy Casper,,CUT,77,71,0,0,73,62,0,+4,148,,-,bio - career - this year - this tournament
65,Ronan Rafferty,,CUT,73,76,0,0,53,66,0,+5,149,,-,bio - career - this year - this tournament
66,Robert Gamez,,CUT,72,77,0,0,31,66,0,+5,149,,-,bio - career - this year - this tournament
67,Loren Roberts,,CUT,72,77,0,0,31,66,0,+5,149,,-,bio - career - this year - this tournament
68,Bob Tway,,CUT,75,75,0,0,70,69,0,+6,150,,-,bio - career - this year - this tournament
69,Chip Beck,,CUT,74,76,0,0,62,69,0,+6,150,,-,bio - career - this year - this tournament
70,Wayne Grady,,CUT,74,76,0,0,62,69,0,+6,150,,-,bio - career - this year - this tournament
71,Tim Simpson,,CUT,73,78,0,0,53,72,0,+7,151,,-,bio - career - this year - this tournament
72,Kenny Knox,,CUT,72,79,0,0,31,72,0,+7,151,,-,bio - career - this year - this tournament
73,Ted Schulz,,CUT,74,78,0,0,62,74,0,+8,152,,-,bio - career - this year - this tournament
74,Jim Benepe,,CUT,78,74,0,0,78,74,0,+8,152,,-,bio - career - this year - this tournament
75,Gay Brewer,,CUT,78,74,0,0,78,74,0,+8,152,,-,bio - career - this year - this tournament
76,Sandy Lyle,,CUT,77,76,0,0,73,77,0,+9,153,,-,bio - career - this year - this tournament
77,Gil Morgan,,CUT,77,76,0,0,73,77,0,+9,153,,-,bio - career - this year - this tournament
78,Frankie Minoza,,CUT,78,75,0,0,78,77,0,+9,153,,-,bio - career - this year - this tournament
79,James Stuart,,CUT,81,72,0,0,85,77,0,+9,153,,-,bio - career - this year - this tournament
80,Charles Coody,,CUT,77,77,0,0,73,81,0,+10,154,,-,bio - career - this year - this tournament
81,Arnold Palmer,,CUT,78,77,0,0,78,82,0,+11,155,,-,bio - career - this year - this tournament
82,John Inman,,CUT,75,80,0,0,70,82,0,+11,155,,-,bio - career - this year - this tournament
83,Rolf Muntz,,CUT,80,75,0,0,84,82,0,+11,155,,-,bio - career - this year - this tournament
84,Michael Combs,,CUT,81,74,0,0,85,82,0,+11,155,,-,bio - career - this year - this tournament
85,Doug Ford,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
86,Payne Stewart,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
87,George Archer,,WD,73,0,0,0,53,0,0,+1,73,,-,bio - career - this year - this tournament
