,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
54,Miller Barber,,CUT,75,77,0,0,39,55,0,+8,152,,-,bio - career - this year - this tournament
55,Deane Beman,,CUT,75,77,0,0,39,55,0,+8,152,,-,bio - career - this year - this tournament
56,Homero Blancas,,CUT,77,75,0,0,57,55,0,+8,152,,-,bio - career - this year - this tournament
57,Charles Coe,,CUT,74,78,0,0,35,55,0,+8,152,,-,bio - career - this year - this tournament
58,Julius Boros,,CUT,80,72,0,0,70,55,0,+8,152,,-,bio - career - this year - this tournament
59,Bert Yancey,,CUT,71,81,0,0,9,55,0,+8,152,,-,bio - career - this year - this tournament
60,Sam Snead,,CUT,76,77,0,0,47,61,0,+9,153,,-,bio - career - this year - this tournament
61,Richard Spears,,CUT,75,79,0,0,39,62,0,+10,154,,-,bio - career - this year - this tournament
62,Gay Brewer,,CUT,79,75,0,0,67,62,0,+10,154,,-,bio - career - this year - this tournament
63,"Dan Sikes, Jr.",,CUT,72,82,0,0,12,62,0,+10,154,,-,bio - career - this year - this tournament
64,Sukree Onsham,,CUT,77,78,0,0,57,65,0,+11,155,,-,bio - career - this year - this tournament
65,William Campbell,,CUT,78,79,0,0,63,66,0,+13,157,,-,bio - career - this year - this tournament
66,Jim Simons,,CUT,83,74,0,0,74,66,0,+13,157,,-,bio - career - this year - this tournament
67,Terry Wilcox,,CUT,78,80,0,0,63,68,0,+14,158,,-,bio - career - this year - this tournament
68,Bob Charles,,CUT,77,81,0,0,57,68,0,+14,158,,-,bio - career - this year - this tournament
69,Tommy Horton,,CUT,82,76,0,0,72,68,0,+14,158,,-,bio - career - this year - this tournament
70,Gary Cowan,,CUT,83,75,0,0,74,68,0,+14,158,,-,bio - career - this year - this tournament
71,Joel Goldstrand,,CUT,82,77,0,0,72,72,0,+15,159,,-,bio - career - this year - this tournament
72,Gene Sarazen,,CUT,83,80,0,0,74,73,0,+19,163,,-,bio - career - this year - this tournament
73,Ralph Guldahl,,CUT,79,84,0,0,67,73,0,+19,163,,-,bio - career - this year - this tournament
74,Cary Middlecoff,,WD,75,0,0,0,39,0,0,+3,75,,-,bio - career - this year - this tournament
75,Herman Keiser,,WD,81,0,0,0,71,0,0,+9,81,,-,bio - career - this year - this tournament
