,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
27,Jerry Heard,,T26,71,75,72,73,10,27,19,+3,291,"$2,000",-,bio - career - this year - this tournament
28,Maurice Bembridge,,T26,75,72,75,69,48,37,38,+3,291,"$2,000",-,bio - career - this year - this tournament
29,Gary Player,,T30,72,74,73,73,17,27,28,+4,292,"$1,950",-,bio - career - this year - this tournament
30,Bert Yancey,,T30,74,71,74,73,39,23,28,+4,292,"$1,950",-,bio - career - this year - this tournament
31,Ben Crenshaw,,T30,72,71,75,74,17,15,19,+4,292,"$1,950",-,bio - career - this year - this tournament
32,George Burns,,T30,72,72,76,72,17,17,32,+4,292,,-,bio - career - this year - this tournament
33,Forrest Fezler,,T30,76,71,71,74,56,37,19,+4,292,"$1,950",-,bio - career - this year - this tournament
34,Victor Regalado,,T30,76,72,72,72,56,44,32,+4,292,"$1,950",-,bio - career - this year - this tournament
35,Raymond Floyd,,T30,72,73,79,68,17,23,42,+4,292,"$1,950",-,bio - career - this year - this tournament
36,Jerry Pate,,37,71,75,78,69,10,27,42,+5,293,,-,bio - career - this year - this tournament
37,Tommy Aaron,,T38,71,75,76,72,10,27,38,+6,294,"$1,850",-,bio - career - this year - this tournament
38,Gary Groh,,T38,72,76,71,75,17,44,28,+6,294,"$1,850",-,bio - career - this year - this tournament
39,Charles Coody,,T40,72,75,75,73,17,37,38,+7,295,"$1,800",-,bio - career - this year - this tournament
40,Lou Graham,,T40,72,72,77,74,17,17,37,+7,295,"$1,800",-,bio - career - this year - this tournament
41,Bob Murphy,,42,70,72,80,74,7,11,38,+8,296,"$1,750",-,bio - career - this year - this tournament
42,Lu Liang-Huan,,T43,73,74,78,72,33,37,44,+9,297,"$1,700",-,bio - career - this year - this tournament
43,Homero Blancas,,T43,72,69,79,77,17,5,32,+9,297,"$1,700",-,bio - career - this year - this tournament
44,Jumbo Ozaki,,T43,73,73,83,68,33,27,46,+9,297,"$1,700",-,bio - career - this year - this tournament
45,Richie Karl,,46,72,75,79,76,17,37,45,+14,302,"$1,650",-,bio - career - this year - this tournament
46,Roberto De Vicenzo,,CUT,74,75,0,0,39,47,0,+5,149,,-,bio - career - this year - this tournament
47,Mike Reasor,,CUT,74,75,0,0,39,47,0,+5,149,,-,bio - career - this year - this tournament
48,Chi Chi Rodriguez,,CUT,74,75,0,0,39,47,0,+5,149,,-,bio - career - this year - this tournament
49,Gay Brewer,,CUT,77,72,0,0,64,47,0,+5,149,,-,bio - career - this year - this tournament
50,Phil Rodgers,,CUT,77,72,0,0,64,47,0,+5,149,,-,bio - career - this year - this tournament
51,Mac McLendon,,CUT,71,78,0,0,10,47,0,+5,149,,-,bio - career - this year - this tournament
52,Jim Colbert,,CUT,75,75,0,0,48,53,0,+6,150,,-,bio - career - this year - this tournament
53,Ed Sneed,,CUT,74,76,0,0,39,53,0,+6,150,,-,bio - career - this year - this tournament
54,Frank Beard,,CUT,76,74,0,0,56,53,0,+6,150,,-,bio - career - this year - this tournament
55,Bob Charles,,CUT,76,74,0,0,56,53,0,+6,150,,-,bio - career - this year - this tournament
56,Terry Diehl,,CUT,72,78,0,0,17,53,0,+6,150,,-,bio - career - this year - this tournament
57,Al Geiberger,,CUT,79,71,0,0,71,53,0,+6,150,,-,bio - career - this year - this tournament
58,Isao Aoki,,CUT,75,76,0,0,48,59,0,+7,151,,-,bio - career - this year - this tournament
59,Dale Hayes,,CUT,77,74,0,0,64,59,0,+7,151,,-,bio - career - this year - this tournament
60,Tony Jacklin,,CUT,77,74,0,0,64,59,0,+7,151,,-,bio - career - this year - this tournament
61,Gary Koch,,CUT,77,74,0,0,64,59,0,+7,151,,-,bio - career - this year - this tournament
62,Peter Oosterhuis,,CUT,79,72,0,0,71,59,0,+7,151,,-,bio - career - this year - this tournament
63,Curtis Strange,,CUT,75,77,0,0,48,64,0,+8,152,,-,bio - career - this year - this tournament
64,John Mahaffey,,CUT,77,75,0,0,64,64,0,+8,152,,-,bio - career - this year - this tournament
65,Lee Elder,,CUT,74,78,0,0,39,64,0,+8,152,,-,bio - career - this year - this tournament
66,Doug Ford,,CUT,78,74,0,0,70,64,0,+8,152,,-,bio - career - this year - this tournament
67,George Archer,,CUT,80,72,0,0,74,64,0,+8,152,,-,bio - career - this year - this tournament
68,Dick Siderowf,,CUT,75,78,0,0,48,69,0,+9,153,,-,bio - career - this year - this tournament
69,Bob Goalby,,CUT,81,72,0,0,76,69,0,+9,153,,-,bio - career - this year - this tournament
70,John Grace,,CUT,79,75,0,0,71,71,0,+10,154,,-,bio - career - this year - this tournament
71,Bruce Crampton,,CUT,76,79,0,0,56,72,0,+11,155,,-,bio - career - this year - this tournament
72,Craig Stadler,,CUT,80,76,0,0,74,73,0,+12,156,,-,bio - career - this year - this tournament
73,Bob Menne,,CUT,76,82,0,0,56,74,0,+14,158,,-,bio - career - this year - this tournament
74,"Dan Sikes, Jr.",,CUT,76,82,0,0,56,74,0,+14,158,,-,bio - career - this year - this tournament
75,Sam Snead,,WD,71,0,0,0,10,0,0,-1,71,,-,bio - career - this year - this tournament
