,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
0,Phil Mickelson,,Win,67,71,67,67,2,3,2,-16,272,"$1,350,000",-,bio - career - this year - this tournament
1,Lee Westwood,,2,67,69,68,71,2,1,1,-13,275,"$810,000",-,bio - career - this year - this tournament
2,Anthony Kim,,3,68,70,73,65,7,3,9,-12,276,"$510,000",-,bio - career - this year - this tournament
3,Tiger Woods,,T4,68,70,70,69,7,3,3,-11,277,"$330,000",-,bio - career - this year - this tournament
4,K.J. Choi,,T4,67,71,70,69,2,3,3,-11,277,"$330,000",-,bio - career - this year - this tournament
5,Fred Couples,,6,66,75,68,70,1,9,5,-9,279,"$270,000",-,bio - career - this year - this tournament
6,Nick Watney,,7,68,76,71,65,7,21,16,-8,280,"$251,250",-,bio - career - this year - this tournament
7,Y.E. Yang,,T8,67,72,72,70,2,8,9,-7,281,"$225,000",-,bio - career - this year - this tournament
8,Hunter Mahan,,T8,71,71,68,71,22,12,6,-7,281,"$225,000",-,bio - career - this year - this tournament
9,Ian Poulter,,T10,68,68,74,73,7,1,6,-5,283,"$195,000",-,bio - career - this year - this tournament
10,Ricky Barnes,,T10,68,70,72,73,7,3,6,-5,283,"$195,000",-,bio - career - this year - this tournament
11,Jerry Kelly,,T12,72,74,67,72,32,33,11,-3,285,"$165,000",-,bio - career - this year - this tournament
12,Miguel A. Jimenez,,T12,72,75,72,66,32,40,31,-3,285,"$165,000",-,bio - career - this year - this tournament
13,David Toms,,T14,69,75,71,71,12,21,16,-2,286,"$131,250",-,bio - career - this year - this tournament
14,Trevor Immelman,,T14,69,73,72,72,12,12,14,-2,286,"$131,250",-,bio - career - this year - this tournament
15,Ryan Moore,,T14,72,73,73,68,32,29,29,-2,286,"$131,250",-,bio - career - this year - this tournament
16,Steve Marino,,T14,71,73,69,73,22,21,11,-2,286,"$131,250",-,bio - career - this year - this tournament
17,Scott Verplank,,T18,73,73,73,68,45,33,31,-1,287,"$94,500",-,bio - career - this year - this tournament
18,Tom Watson,,T18,67,74,73,73,2,9,14,-1,287,"$94,500",-,bio - career - this year - this tournament
19,Ernie Els,,T18,71,73,75,68,22,21,31,-1,287,"$94,500",-,bio - career - this year - this tournament
20,Angel Cabrera,,T18,73,74,69,71,45,40,22,-1,287,"$94,500",-,bio - career - this year - this tournament
21,Heath Slocum,,T18,72,73,70,72,32,29,16,-1,287,"$94,500",-,bio - career - this year - this tournament
22,Adam Scott,,T18,69,75,72,71,12,21,22,-1,287,"$94,500",-,bio - career - this year - this tournament
23,Matt Kuchar,,T24,70,73,74,71,17,15,26,E,288,"$69,000",-,bio - career - this year - this tournament
24,Ben Crane,,T24,71,75,74,68,22,33,38,E,288,"$69,000",-,bio - career - this year - this tournament
25,Kenny Perry,,T26,72,71,72,74,32,15,16,+1,289,"$57,750",-,bio - career - this year - this tournament
26,Geoff Ogilvy,,T26,74,72,69,74,50,33,16,+1,289,"$57,750",-,bio - career - this year - this tournament
27,Bill Haas,,T26,72,70,71,76,32,12,11,+1,289,"$57,750",-,bio - career - this year - this tournament
28,Yuta Ikeda,,29,70,77,72,71,17,40,31,+2,290,"$53,250",-,bio - career - this year - this tournament
29,Steve Stricker,,T30,73,73,74,71,45,33,38,+3,291,"$45,563",-,bio - career - this year - this tournament
30,Soren Kjeldsen,,T30,70,71,75,75,17,9,22,+3,291,"$45,563",-,bio - career - this year - this tournament
31,Sean O'Hair,,T30,72,71,72,76,32,15,16,+3,291,"$45,563",-,bio - career - this year - this tournament
32,Francesco Molinari,,T30,70,74,75,72,17,21,31,+3,291,"$45,563",-,bio - career - this year - this tournament
