,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
0,Ben Crenshaw,,Win,67,72,70,68,1,3,3,-11,277,"$108,000",-,bio - career - this year - this tournament
1,Tom Watson,,2,74,67,69,69,49,6,6,-9,279,"$64,800",-,bio - career - this year - this tournament
2,David Edwards,,T3,71,70,72,67,13,6,12,-8,280,"$34,800",-,bio - career - this year - this tournament
3,Gil Morgan,,T3,73,71,69,67,31,24,12,-8,280,"$34,800",-,bio - career - this year - this tournament
4,Larry Nelson,,5,76,69,66,70,70,32,7,-7,281,"$24,000",-,bio - career - this year - this tournament
5,David Graham,,T6,69,70,70,73,3,3,3,-6,282,"$19,425",-,bio - career - this year - this tournament
6,Mark Lye,,T6,69,66,73,74,3,1,2,-6,282,"$19,425",-,bio - career - this year - this tournament
7,Ronnie Black,,T6,71,74,69,68,13,32,19,-6,282,"$19,425",-,bio - career - this year - this tournament
8,Tom Kite,,T6,70,68,69,75,7,2,1,-6,282,"$19,425",-,bio - career - this year - this tournament
9,Fred Couples,,10,71,73,67,72,13,24,7,-5,283,"$16,200",-,bio - career - this year - this tournament
10,Larry Mize,,T11,71,70,71,72,13,6,10,-4,284,"$13,200",-,bio - career - this year - this tournament
11,Wayne Levi,,T11,71,72,69,72,13,16,10,-4,284,"$13,200",-,bio - career - this year - this tournament
12,Rex Caldwell,,T11,71,71,69,73,13,13,7,-4,284,"$13,200",-,bio - career - this year - this tournament
13,Jack Renner,,T11,71,73,71,69,13,24,21,-4,284,"$13,200",-,bio - career - this year - this tournament
14,Raymond Floyd,,T15,70,73,70,72,7,16,12,-3,285,"$10,200",-,bio - career - this year - this tournament
15,Nick Faldo,,T15,70,69,70,76,7,3,3,-3,285,"$10,200",-,bio - career - this year - this tournament
16,Calvin Peete,,T15,79,66,70,70,83,32,21,-3,285,"$10,200",-,bio - career - this year - this tournament
17,Andy Bean,,T18,71,70,72,73,13,6,12,-2,286,"$8,400",-,bio - career - this year - this tournament
18,Danny Edwards,,T18,72,71,70,73,23,16,12,-2,286,"$8,400",-,bio - career - this year - this tournament
19,Jack Nicklaus,,T18,73,73,70,70,31,44,30,-2,286,"$8,400",-,bio - career - this year - this tournament
20,Gary Player,,T21,71,72,73,71,13,16,30,-1,287,"$6,475",-,bio - career - this year - this tournament
21,Hale Irwin,,T21,70,71,74,72,7,6,21,-1,287,"$6,475",-,bio - career - this year - this tournament
22,Jay Haas,,T21,74,71,70,72,49,32,21,-1,287,"$6,475",-,bio - career - this year - this tournament
23,Payne Stewart,,T21,76,69,68,74,70,32,12,-1,287,"$6,475",-,bio - career - this year - this tournament
24,Isao Aoki,,T25,69,72,73,74,3,6,19,E,288,"$4,680",-,bio - career - this year - this tournament
25,George Archer,,T25,70,74,71,73,7,24,21,E,288,"$4,680",-,bio - career - this year - this tournament
26,Rick Fehr,,T25,72,71,70,75,23,16,12,E,288,,-,bio - career - this year - this tournament
27,Peter Jacobsen,,T25,72,70,75,71,23,13,32,E,288,"$4,680",-,bio - career - this year - this tournament
28,Greg Norman,,T25,75,71,73,69,62,44,39,E,288,"$4,680",-,bio - career - this year - this tournament
29,Tom Purtzer,,T25,69,74,76,69,3,16,39,E,288,"$4,680",-,bio - career - this year - this tournament
30,Fuzzy Zoeller,,T31,72,73,70,74,23,32,21,+1,289,"$4,000",-,bio - career - this year - this tournament
31,Bernhard Langer,,T31,73,70,74,72,31,16,32,+1,289,"$4,000",-,bio - career - this year - this tournament
32,Tommy Nakajima,,T33,75,70,70,75,62,32,21,+2,290,"$3,600",-,bio - career - this year - this tournament
33,Bruce Lietzke,,T33,75,70,75,70,62,32,43,+2,290,"$3,600",-,bio - career - this year - this tournament
34,Mark McCumber,,T35,73,71,74,73,31,24,35,+3,291,"$3,100",-,bio - career - this year - this tournament
35,Dan Pohl,,T35,74,71,72,74,49,32,32,+3,291,"$3,100",-,bio - career - this year - this tournament
36,Craig Stadler,,T35,74,70,74,73,49,24,35,+3,291,"$3,100",-,bio - career - this year - this tournament
37,Tom Weiskopf,,T35,74,71,74,72,49,32,39,+3,291,"$3,100",-,bio - career - this year - this tournament
38,Gary Koch,,T35,70,75,70,76,7,32,21,+3,291,"$3,100",-,bio - career - this year - this tournament
39,Scott Simpson,,40,72,70,76,74,23,13,35,+4,292,"$2,800",-,bio - career - this year - this tournament
40,Robert Lewis,,T41,73,70,75,75,31,16,35,+5,293,,-,bio - career - this year - this tournament
41,Andy North,,T41,76,68,80,69,70,24,47,+5,293,"$2,600",-,bio - career - this year - this tournament
42,Lee Trevino,,43,68,73,74,79,2,6,21,+6,294,"$2,500",-,bio - career - this year - this tournament
43,Morris Hatalsky,,44,73,71,75,76,31,24,39,+7,295,"$2,300",-,bio - career - this year - this tournament
44,David Ogrin,,45,73,73,76,74,31,44,46,+8,296,"$2,200",-,bio - career - this year - this tournament
45,Clark Burroughs,,T46,72,74,75,76,23,44,45,+9,297,,-,bio - career - this year - this tournament
46,Curtis Strange,,T46,71,74,75,77,13,32,43,+9,297,"$2,100",-,bio - career - this year - this tournament
47,Seve Ballesteros,,CUT,73,74,0,0,31,48,0,+3,147,,-,bio - career - this year - this tournament
48,John Cook,,CUT,73,74,0,0,31,48,0,+3,147,,-,bio - career - this year - this tournament
49,John Fought,,CUT,73,74,0,0,31,48,0,+3,147,,-,bio - career - this year - this tournament
50,Peter Oosterhuis,,CUT,74,73,0,0,49,48,0,+3,147,,-,bio - career - this year - this tournament
51,Hal Sutton,,CUT,74,73,0,0,49,48,0,+3,147,,-,bio - career - this year - this tournament
52,Pat McGowan,,CUT,72,75,0,0,23,48,0,+3,147,,-,bio - career - this year - this tournament
53,Charles Coody,,CUT,75,72,0,0,62,48,0,+3,147,,-,bio - career - this year - this tournament
54,Bill Rogers,,CUT,76,71,0,0,70,48,0,+3,147,,-,bio - career - this year - this tournament
55,Chip Beck,,CUT,74,74,0,0,49,56,0,+4,148,,-,bio - career - this year - this tournament
56,Gay Brewer,,CUT,74,74,0,0,49,56,0,+4,148,,-,bio - career - this year - this tournament
57,Keith Fergus,,CUT,74,74,0,0,49,56,0,+4,148,,-,bio - career - this year - this tournament
58,John Mahaffey,,CUT,73,75,0,0,31,56,0,+4,148,,-,bio - career - this year - this tournament
59,Lennie Clements,,CUT,75,73,0,0,62,56,0,+4,148,,-,bio - career - this year - this tournament
60,Johnny Miller,,CUT,74,75,0,0,49,61,0,+5,149,,-,bio - career - this year - this tournament
61,Pat Lindsey,,CUT,75,74,0,0,62,61,0,+5,149,,-,bio - career - this year - this tournament
62,J.C. Snead,,CUT,75,74,0,0,62,61,0,+5,149,,-,bio - career - this year - this tournament
63,Nathaniel Crosby,,CUT,73,76,0,0,31,61,0,+5,149,,-,bio - career - this year - this tournament
64,Jim Thorpe,,CUT,77,72,0,0,77,61,0,+5,149,,-,bio - career - this year - this tournament
65,Jim Colbert,,CUT,73,77,0,0,31,66,0,+6,150,,-,bio - career - this year - this tournament
66,Chris Perry,,CUT,73,77,0,0,31,66,0,+6,150,,-,bio - career - this year - this tournament
