,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
22,Jamie Donaldson,,T21,74,72,75,72,43,23,23,+5,293,"$116,000",-,bio - career - this year - this tournament
23,Angel Cabrera,,T24,73,73,73,75,34,23,13,+6,294,"$89,000",-,bio - career - this year - this tournament
24,Bernhard Langer,,T24,72,73,70,79,21,15,3,+6,294,"$89,000",-,bio - career - this year - this tournament
25,Bill Haas,,T24,75,74,72,73,54,47,23,+6,294,"$89,000",-,bio - career - this year - this tournament
26,Henrik Stenson,,T24,72,75,78,69,21,33,43,+6,294,"$89,000",-,bio - career - this year - this tournament
27,Matt Kuchar,,T24,75,73,72,74,54,42,16,+6,294,"$89,000",-,bio - career - this year - this tournament
28,Charley Hoffman,,T29,71,77,73,74,13,42,23,+7,295,"$68,000",-,bio - career - this year - this tournament
29,Jimmy Walker,,T29,71,75,74,75,13,23,16,+7,295,"$68,000",-,bio - career - this year - this tournament
30,Scott Piercy,,T29,70,72,79,74,9,3,23,+7,295,"$68,000",-,bio - career - this year - this tournament
31,Smylie Kaufman,,T29,73,72,69,81,34,15,2,+7,295,"$68,000",-,bio - career - this year - this tournament
32,Webb Simpson,,T29,77,72,74,72,71,47,34,+7,295,"$68,000",-,bio - career - this year - this tournament
33,Bernd Wiesberger,,T34,73,72,79,72,34,15,38,+8,296,"$56,500",-,bio - career - this year - this tournament
34,Kevin Streelman,,T34,71,75,79,71,13,23,43,+8,296,"$56,500",-,bio - career - this year - this tournament
35,Sergio Garcia,,T34,69,75,81,71,4,8,43,+8,296,"$56,500",-,bio - career - this year - this tournament
36,Bubba Watson,,T37,75,75,76,71,54,57,48,+9,297,"$50,250",-,bio - career - this year - this tournament
37,Kevin Kisner,,T37,77,72,76,72,71,47,43,+9,297,"$50,250",-,bio - career - this year - this tournament
38,Justin Thomas,,T39,76,73,78,71,59,47,50,+10,298,"$46,000",-,bio - career - this year - this tournament
39,Romain Langasque,,T39,74,73,83,68,43,33,56,+10,298,,-,bio - career - this year - this tournament
40,Shane Lowry,,T39,68,76,79,75,2,8,34,+10,298,"$46,000",-,bio - career - this year - this tournament
41,Adam Scott,,T42,76,72,75,76,59,42,34,+11,299,"$37,000",-,bio - career - this year - this tournament
42,Anirban Lahiri,,T42,76,73,75,75,59,47,38,+11,299,"$37,000",-,bio - career - this year - this tournament
43,Chris Wood,,T42,72,73,75,79,21,15,16,+11,299,"$37,000",-,bio - career - this year - this tournament
44,Davis Love III,,T42,73,73,76,77,34,23,32,+11,299,"$37,000",-,bio - career - this year - this tournament
45,Harris English,,T42,74,73,76,76,43,33,34,+11,299,"$37,000",-,bio - career - this year - this tournament
46,Troy Merritt,,T42,74,71,79,75,43,15,38,+11,299,"$37,000",-,bio - career - this year - this tournament
47,Victor Dubuisson,,T42,73,76,76,74,34,47,43,+11,299,"$37,000",-,bio - career - this year - this tournament
48,Ian Poulter,,T49,69,78,82,71,4,33,53,+12,300,"$27,467",-,bio - career - this year - this tournament
49,Martin Kaymer,,T49,74,75,79,72,43,47,52,+12,300,"$27,467",-,bio - career - this year - this tournament
50,Patrick Reed,,T49,76,73,75,76,59,47,38,+12,300,"$27,467",-,bio - career - this year - this tournament
51,Keegan Bradley,,T52,74,73,77,77,43,33,38,+13,301,"$24,900",-,bio - career - this year - this tournament
52,Larry Mize,,T52,76,73,78,74,59,47,50,+13,301,"$24,900",-,bio - career - this year - this tournament
53,Hunter Mahan,,54,73,75,78,76,34,42,48,+14,302,"$24,000",-,bio - career - this year - this tournament
54,Cameron Smith,,T55,74,73,82,74,43,33,53,+15,303,"$23,400",-,bio - career - this year - this tournament
55,Kevin Na,,T55,72,74,85,72,21,23,57,+15,303,"$23,400",-,bio - career - this year - this tournament
56,Thongchai Jaidee,,57,72,76,81,78,21,42,53,+19,307,"$23,000",-,bio - career - this year - this tournament
57,Byeong Hun An,,CUT,77,74,0,0,71,58,0,+7,151,,-,bio - career - this year - this tournament
58,Marc Leishman,,CUT,74,77,0,0,43,58,0,+7,151,,-,bio - career - this year - this tournament
59,Phil Mickelson,,CUT,72,79,0,0,21,58,0,+7,151,,-,bio - career - this year - this tournament
60,Trevor Immelman,,CUT,77,74,0,0,71,58,0,+7,151,,-,bio - career - this year - this tournament
61,Vaughn Taylor,,CUT,74,77,0,0,43,58,0,+7,151,,-,bio - career - this year - this tournament
62,Branden Grace,,CUT,75,77,0,0,54,63,0,+8,152,,-,bio - career - this year - this tournament
63,Charl Schwartzel,,CUT,76,76,0,0,59,63,0,+8,152,,-,bio - career - this year - this tournament
64,David Lingmerth,,CUT,79,73,0,0,77,63,0,+8,152,,-,bio - career - this year - this tournament
65,Russell Knox,,CUT,79,73,0,0,77,63,0,+8,152,,-,bio - career - this year - this tournament
66,Tom Watson,,CUT,74,78,0,0,43,63,0,+8,152,,-,bio - career - this year - this tournament
67,Zach Johnson,,CUT,72,80,0,0,21,63,0,+8,152,,-,bio - career - this year - this tournament
68,Jim Herman,,CUT,75,78,0,0,54,69,0,+9,153,,-,bio - career - this year - this tournament
69,Chris Kirk,,CUT,76,77,0,0,59,69,0,+9,153,,-,bio - career - this year - this tournament
70,Derek Bard,,CUT,76,77,0,0,59,69,0,+9,153,,-,bio - career - this year - this tournament
71,Ernie Els,,CUT,80,73,0,0,81,69,0,+9,153,,-,bio - career - this year - this tournament
72,Graeme McDowell,,CUT,72,81,0,0,21,69,0,+9,153,,-,bio - career - this year - this tournament
73,Jason Dufner,,CUT,76,77,0,0,59,69,0,+9,153,,-,bio - career - this year - this tournament
74,Rickie Fowler,,CUT,80,73,0,0,81,69,0,+9,153,,-,bio - career - this year - this tournament
75,Vijay Singh,,CUT,80,73,0,0,81,69,0,+9,153,,-,bio - career - this year - this tournament
76,Mike Weir,,CUT,76,78,0,0,59,77,0,+10,154,,-,bio - career - this year - this tournament
77,Ryan Moore,,CUT,80,75,0,0,81,78,0,+11,155,,-,bio - career - this year - this tournament
78,Robert Streb,,CUT,81,75,0,0,86,79,0,+12,156,,-,bio - career - this year - this tournament
79,Sammy Schmitz,,CUT,81,75,0,0,86,79,0,+12,156,,-,bio - career - this year - this tournament
80,Andy Sullivan,,CUT,80,77,0,0,81,81,0,+13,157,,-,bio - career - this year - this tournament
81,Jin Cheng,,CUT,79,78,0,0,77,81,0,+13,157,,-,bio - career - this year - this tournament
82,Fabian Gomez,,CUT,77,80,0,0,71,81,0,+13,157,,-,bio - career - this year - this tournament
83,Mark O'Meara,,CUT,77,80,0,0,71,81,0,+13,157,,-,bio - career - this year - this tournament
84,Sandy Lyle,,CUT,76,81,0,0,59,81,0,+13,157,,-,bio - career - this year - this tournament
85,Darren Clarke,,CUT,76,84,0,0,59,86,0,+16,160,,-,bio - career - this year - this tournament
86,Steven Bowditch,,CUT,79,82,0,0,77,87,0,+17,161,,-,bio - career - this year - this tournament
87,Ian Woosnam,,CUT,82,81,0,0,88,88,0,+19,163,,-,bio - career - this year - this tournament
88,Paul Chaplet,,CUT,83,82,0,0,89,89,0,+21,165,,-,bio - career - this year - this tournament
