,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
79,Jimmy Demaret,,CUT,78,84,0,0,60,79,0,+18,162,,-,bio - career - this year - this tournament
80,Craig Wood,,CUT,83,81,0,0,80,81,0,+20,164,,-,bio - career - this year - this tournament
81,Tony Manero,,CUT,82,83,0,0,78,82,0,+21,165,,-,bio - career - this year - this tournament
82,"Sam Parks, Jr.",,CUT,86,79,0,0,86,82,0,+21,165,,-,bio - career - this year - this tournament
83,Horton Smith,,CUT,83,83,0,0,80,84,0,+22,166,,-,bio - career - this year - this tournament
84,Chick Evans,,CUT,90,87,0,0,89,85,0,+33,177,,-,bio - career - this year - this tournament
85,George Sargent,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
86,Peter Thomson,,WD,72,74,72,0,5,18,13,+2,218,,-,bio - career - this year - this tournament
87,Byron Nelson,,WD,75,73,0,0,33,28,0,+4,148,,-,bio - career - this year - this tournament
88,Jock Hutchison Jr,,WD,85,0,0,0,84,0,0,+13,85,,-,bio - career - this year - this tournament
89,Fred McLeod,,WD,89,0,0,0,87,0,0,+17,89,,-,bio - career - this year - this tournament
