,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
39,Bubba Watson,,T38,73,71,67,78,49,37,9,+1,289,"$36,800",-,bio - career - this year - this tournament
40,Paul Casey,,T38,70,72,76,71,14,20,42,+1,289,"$36,800",-,bio - career - this year - this tournament
41,Steve Marino,,T42,74,71,72,73,64,43,40,+2,290,"$32,000",-,bio - career - this year - this tournament
42,Bill Haas,,T42,74,70,74,72,64,37,42,+2,290,"$32,000",-,bio - career - this year - this tournament
43,Jeff Overton,,T44,73,72,72,74,49,43,40,+3,291,"$28,800",-,bio - career - this year - this tournament
44,K.T. Kim,,T44,70,75,78,68,14,43,49,+3,291,"$28,800",-,bio - career - this year - this tournament
45,Nick Watney,,46,72,72,75,73,31,37,46,+4,292,"$26,400",-,bio - career - this year - this tournament
46,Aaron Baddeley,,T47,75,70,74,74,75,43,46,+5,293,"$24,000",-,bio - career - this year - this tournament
47,Ernie Els,,T47,75,70,76,72,75,43,48,+5,293,"$24,000",-,bio - career - this year - this tournament
48,Camilo Villegas,,49,70,75,73,76,14,43,42,+6,294,"$21,920",-,bio - career - this year - this tournament
49,Anthony Kim,,CUT,73,73,0,0,49,50,0,+2,146,,-,bio - career - this year - this tournament
50,Lucas Glover,,CUT,75,71,0,0,75,50,0,+2,146,,-,bio - career - this year - this tournament
51,Francesco Molinari,,CUT,75,71,0,0,75,50,0,+2,146,,-,bio - career - this year - this tournament
52,Hunter Mahan,,CUT,75,71,0,0,75,50,0,+2,146,,-,bio - career - this year - this tournament
53,Sean O'Hair,,CUT,70,76,0,0,14,50,0,+2,146,,-,bio - career - this year - this tournament
54,Zach Johnson,,CUT,73,73,0,0,49,50,0,+2,146,,-,bio - career - this year - this tournament
55,Tim Clark,,CUT,73,73,0,0,49,50,0,+2,146,,-,bio - career - this year - this tournament
56,Stewart Cink,,CUT,71,75,0,0,24,50,0,+2,146,,-,bio - career - this year - this tournament
57,Robert Allenby,,CUT,75,71,0,0,75,50,0,+2,146,,-,bio - career - this year - this tournament
58,Graeme McDowell,,CUT,74,73,0,0,64,59,0,+3,147,,-,bio - career - this year - this tournament
59,Kevin Na,,CUT,73,74,0,0,49,59,0,+3,147,,-,bio - career - this year - this tournament
60,Mark Wilson,,CUT,76,71,0,0,87,59,0,+3,147,,-,bio - career - this year - this tournament
61,Stuart Appleby,,CUT,75,72,0,0,75,59,0,+3,147,,-,bio - career - this year - this tournament
62,Jerry Kelly,,CUT,74,73,0,0,64,59,0,+3,147,,-,bio - career - this year - this tournament
63,Lion Kim,,CUT,76,72,0,0,87,64,0,+4,148,,-,bio - career - this year - this tournament
64,David Chung,,CUT,72,76,0,0,31,64,0,+4,148,,-,bio - career - this year - this tournament
65,Jhonattan Vegas,,CUT,72,76,0,0,31,64,0,+4,148,,-,bio - career - this year - this tournament
66,Yuta Ikeda,,CUT,74,74,0,0,64,64,0,+4,148,,-,bio - career - this year - this tournament
67,Carl Pettersson,,CUT,75,73,0,0,75,64,0,+4,148,,-,bio - career - this year - this tournament
68,D.A. Points,,CUT,72,76,0,0,31,64,0,+4,148,,-,bio - career - this year - this tournament
69,Jason Bohn,,CUT,73,75,0,0,49,64,0,+4,148,,-,bio - career - this year - this tournament
70,Ben Crane,,CUT,73,75,0,0,49,64,0,+4,148,,-,bio - career - this year - this tournament
71,Peter Hanson,,CUT,72,76,0,0,31,64,0,+4,148,,-,bio - career - this year - this tournament
72,Heath Slocum,,CUT,72,76,0,0,31,64,0,+4,148,,-,bio - career - this year - this tournament
73,Retief Goosen,,CUT,70,78,0,0,14,64,0,+4,148,,-,bio - career - this year - this tournament
74,Peter Uihlein,,CUT,72,77,0,0,31,75,0,+5,149,,-,bio - career - this year - this tournament
75,Kevin Streelman,,CUT,75,74,0,0,75,75,0,+5,149,,-,bio - career - this year - this tournament
76,Louis Oosthuizen,,CUT,75,74,0,0,75,75,0,+5,149,,-,bio - career - this year - this tournament
77,Gregory Havret,,CUT,70,79,0,0,14,75,0,+5,149,,-,bio - career - this year - this tournament
78,Hiroyuki Fujita,,CUT,70,79,0,0,14,75,0,+5,149,,-,bio - career - this year - this tournament
79,Anders Hansen,,CUT,72,77,0,0,31,75,0,+5,149,,-,bio - career - this year - this tournament
80,Padraig Harrington,,CUT,77,72,0,0,91,75,0,+5,149,,-,bio - career - this year - this tournament
81,Jin Jeong,,CUT,73,77,0,0,49,82,0,+6,150,,-,bio - career - this year - this tournament
82,Martin Kaymer,,CUT,78,72,0,0,93,82,0,+6,150,,-,bio - career - this year - this tournament
83,Rory Sabbatini,,CUT,74,76,0,0,64,82,0,+6,150,,-,bio - career - this year - this tournament
84,Jose Maria Olazabal,,CUT,73,77,0,0,49,82,0,+6,150,,-,bio - career - this year - this tournament
85,Mark O'Meara,,CUT,77,73,0,0,91,82,0,+6,150,,-,bio - career - this year - this tournament
86,Larry Mize,,CUT,73,77,0,0,49,82,0,+6,150,,-,bio - career - this year - this tournament
87,Jonathan Byrd,,CUT,73,78,0,0,49,88,0,+7,151,,-,bio - career - this year - this tournament
88,Arjun Atwal,,CUT,80,71,0,0,97,88,0,+7,151,,-,bio - career - this year - this tournament
89,Tom Watson,,CUT,79,72,0,0,96,88,0,+7,151,,-,bio - career - this year - this tournament
90,Craig Stadler,,CUT,80,71,0,0,97,88,0,+7,151,,-,bio - career - this year - this tournament
91,Nathan-T. Smith,,CUT,75,77,0,0,75,92,0,+8,152,,-,bio - career - this year - this tournament
92,Davis Love III,,CUT,75,77,0,0,75,92,0,+8,152,,-,bio - career - this year - this tournament
93,Sandy Lyle,,CUT,73,80,0,0,49,94,0,+9,153,,-,bio - career - this year - this tournament
94,Vijay Singh,,CUT,76,78,0,0,87,95,0,+10,154,,-,bio - career - this year - this tournament
95,Mike Weir,,CUT,76,79,0,0,87,96,0,+11,155,,-,bio - career - this year - this tournament
96,Ian Woosnam,,CUT,78,77,0,0,93,96,0,+11,155,,-,bio - career - this year - this tournament
97,Ben Crenshaw,,CUT,78,77,0,0,93,96,0,+11,155,,-,bio - career - this year - this tournament
98,Henrik Stenson,,CUT,83,74,0,0,99,99,0,+13,157,,-,bio - career - this year - this tournament
