,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
33,Craig Wood,,34,81,75,72,73,52,49,39,13,301,,-,bio - career - this year - this tournament
34,Art Bell,,T35,81,74,75,72,52,47,46,14,302,,-,bio - career - this year - this tournament
35,Billy Burke,,T35,76,74,74,78,29,26,27,14,302,,-,bio - career - this year - this tournament
36,Vic Ghezzi,,T35,76,78,71,77,29,45,29,14,302,,-,bio - career - this year - this tournament
37,Ellsworth Vines,,38,76,77,76,74,29,38,41,15,303,,-,bio - career - this year - this tournament
38,Johnny Revolta,,T39,71,77,80,76,3,14,39,16,304,,-,bio - career - this year - this tournament
39,Gene Sarazen,,T39,75,74,76,79,23,21,29,16,304,,-,bio - career - this year - this tournament
40,Harry Todd,,T39,74,79,76,75,16,38,41,16,304,,-,bio - career - this year - this tournament
41,George Schneiter,,T42,77,76,73,79,38,38,35,17,305,,-,bio - career - this year - this tournament
42,Al Smith,,T42,78,77,74,76,46,47,41,17,305,,-,bio - career - this year - this tournament
43,Herschel Spears,,T42,76,77,77,75,29,38,46,17,305,,-,bio - career - this year - this tournament
44,Denny Shute,,45,79,74,76,77,50,38,41,18,306,,-,bio - career - this year - this tournament
45,Otto Grainer,,46,77,75,78,77,38,35,46,19,307,,-,bio - career - this year - this tournament
46,Fred Moseley,,47,77,75,78,76,38,35,46,18,306,,-,bio - career - this year - this tournament
47,Ed Furgol,,48,77,79,77,74,38,49,50,19,307,,-,bio - career - this year - this tournament
48,Gene Dahlbender,,49,74,83,72,79,16,53,41,20,308,,-,bio - career - this year - this tournament
49,Dick Chapman,,50,77,75,81,76,38,35,50,21,309,,-,bio - career - this year - this tournament
50,Mike Turnesa,,51,78,75,80,78,46,38,50,23,311,,-,bio - career - this year - this tournament
51,Bob Sweeny,,52,82,80,79,77,56,56,56,30,318,,-,bio - career - this year - this tournament
52,Johnny Farrell,,53,76,80,81,83,29,49,53,32,320,,-,bio - career - this year - this tournament
53,Chick Harbert,,WD,73,73,75,0,8,9,12,5,221,,-,bio - career - this year - this tournament
54,Jimmy McGonagill,,WD,82,78,77,0,56,55,53,21,237,,-,bio - career - this year - this tournament
55,Ed Dudley,,WD,79,78,83,0,50,53,55,24,240,,-,bio - career - this year - this tournament
56,John De Bendern,,WD,81,86,81,0,52,57,57,32,248,,-,bio - career - this year - this tournament
