,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
36,"Dan Sikes, Jr.",,T36,70,77,71,77,4,28,19,+7,295,"$1,575",-,bio - career - this year - this tournament
37,Grier Jones,,T38,73,75,73,75,15,33,35,+8,296,"$1,575",-,bio - career - this year - this tournament
38,Bruce Crampton,,T38,75,71,75,75,32,17,35,+8,296,"$1,575",-,bio - career - this year - this tournament
39,Dale Douglass,,T38,76,74,72,74,44,43,39,+8,296,"$1,575",-,bio - career - this year - this tournament
40,Maurice Bembridge,,T38,77,72,70,77,55,37,25,+8,296,"$1,575",-,bio - career - this year - this tournament
41,Vinny Giles,,T38,78,72,72,74,63,43,39,+8,296,,-,bio - career - this year - this tournament
42,Steve Melnyk,,43,73,76,71,77,15,37,31,+9,297,,-,bio - career - this year - this tournament
43,Bob Rosburg,,44,77,73,75,73,55,43,46,+10,298,"$1,500",-,bio - career - this year - this tournament
44,Al Geiberger,,T45,73,77,74,75,15,43,44,+11,299,"$1,500",-,bio - career - this year - this tournament
45,George Knudson,,T45,73,72,78,76,15,12,43,+11,299,"$1,500",-,bio - career - this year - this tournament
46,R.H. Sikes,,47,70,75,77,78,4,12,39,+12,300,"$1,500",-,bio - career - this year - this tournament
47,Dean Refram,,48,76,74,78,75,44,43,48,+15,303,"$1,500",-,bio - career - this year - this tournament
48,Dave Marr,,CUT,75,76,0,0,32,49,0,+7,151,,-,bio - career - this year - this tournament
49,Harold Henning,,CUT,74,77,0,0,24,49,0,+7,151,,-,bio - career - this year - this tournament
50,Bernard Gallacher,,CUT,77,74,0,0,55,49,0,+7,151,,-,bio - career - this year - this tournament
51,Bunky Henry,,CUT,77,74,0,0,55,49,0,+7,151,,-,bio - career - this year - this tournament
52,Roberto De Vicenzo,,CUT,78,73,0,0,63,49,0,+7,151,,-,bio - career - this year - this tournament
53,Lanny Wadkins,,CUT,79,72,0,0,72,49,0,+7,151,,-,bio - career - this year - this tournament
54,Raymond Floyd,,CUT,76,76,0,0,44,55,0,+8,152,,-,bio - career - this year - this tournament
55,Bill Hyndman,,CUT,76,76,0,0,44,55,0,+8,152,,-,bio - career - this year - this tournament
56,Mason Rudolph,,CUT,76,76,0,0,44,55,0,+8,152,,-,bio - career - this year - this tournament
57,"Art Wall, Jr.",,CUT,76,76,0,0,44,55,0,+8,152,,-,bio - career - this year - this tournament
58,Kermit Zarley,,CUT,74,78,0,0,24,55,0,+8,152,,-,bio - career - this year - this tournament
59,Ed Updegraff,,CUT,78,74,0,0,63,55,0,+8,152,,-,bio - career - this year - this tournament
60,Tom Watson,,CUT,77,76,0,0,55,61,0,+9,153,,-,bio - career - this year - this tournament
61,Lionel Hebert,,CUT,75,78,0,0,32,61,0,+9,153,,-,bio - career - this year - this tournament
62,Cary Middlecoff,,CUT,78,75,0,0,63,61,0,+9,153,,-,bio - career - this year - this tournament
63,Larry Ziegler,,CUT,76,78,0,0,44,64,0,+10,154,,-,bio - career - this year - this tournament
64,John Farquhar,,CUT,74,80,0,0,24,64,0,+10,154,,-,bio - career - this year - this tournament
65,Peter Butler,,CUT,82,72,0,0,81,64,0,+10,154,,-,bio - career - this year - this tournament
66,Bob Goalby,,CUT,77,78,0,0,55,67,0,+11,155,,-,bio - career - this year - this tournament
67,Bob Zender,,CUT,77,78,0,0,55,67,0,+11,155,,-,bio - career - this year - this tournament
68,Doug Ford,,CUT,76,79,0,0,44,67,0,+11,155,,-,bio - career - this year - this tournament
69,Homero Blancas,,CUT,81,74,0,0,77,67,0,+11,155,,-,bio - career - this year - this tournament
70,Gene Sarazen,,CUT,81,74,0,0,77,67,0,+11,155,,-,bio - career - this year - this tournament
71,Joe Inman,,CUT,77,79,0,0,55,72,0,+12,156,,-,bio - career - this year - this tournament
72,Dick Siderowf,,CUT,80,76,0,0,75,72,0,+12,156,,-,bio - career - this year - this tournament
73,Phil Rodgers,,CUT,78,79,0,0,63,74,0,+13,157,,-,bio - career - this year - this tournament
74,Allen Miller,,CUT,81,76,0,0,77,74,0,+13,157,,-,bio - career - this year - this tournament
75,Herman Keiser,,CUT,79,79,0,0,72,76,0,+14,158,,-,bio - career - this year - this tournament
76,Jack Burke Jr.,,CUT,78,80,0,0,63,76,0,+14,158,,-,bio - career - this year - this tournament
77,John Bohmann,,CUT,81,78,0,0,77,78,0,+15,159,,-,bio - career - this year - this tournament
78,Roberto Bernardini,,CUT,80,80,0,0,75,79,0,+16,160,,-,bio - career - this year - this tournament
79,Michael Bonallack,,CUT,75,86,0,0,32,80,0,+17,161,,-,bio - career - this year - this tournament
80,Sukree Onsham,,CUT,78,84,0,0,63,81,0,+18,162,,-,bio - career - this year - this tournament
81,Ralph Guldahl,,CUT,84,83,0,0,82,82,0,+23,167,,-,bio - career - this year - this tournament
82,Henry Picard,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
