,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
0,Tiger Woods,,Win,70,66,68,68,15,2,1,-16,272,"$1,008,000",-,bio - career - this year - this tournament
1,David Duval,,2,71,66,70,67,21,4,5,-14,274,"$604,800",-,bio - career - this year - this tournament
2,Phil Mickelson,,3,67,69,69,70,4,2,2,-13,275,"$380,800",-,bio - career - this year - this tournament
3,Mark Calcavecchia,,T4,72,66,68,72,33,9,3,-10,278,"$246,400",-,bio - career - this year - this tournament
4,Toshi Izawa,,T4,71,66,74,67,21,4,16,-10,278,"$246,400",-,bio - career - this year - this tournament
5,Kirk Triplett,,T6,68,70,70,71,7,9,8,-9,279,"$181,300",-,bio - career - this year - this tournament
6,Jim Furyk,,T6,69,71,70,69,11,14,14,-9,279,"$181,300",-,bio - career - this year - this tournament
7,Ernie Els,,T6,71,68,68,72,21,12,5,-9,279,"$181,300",-,bio - career - this year - this tournament
8,Bernhard Langer,,T6,73,69,68,69,43,20,14,-9,279,"$181,300",-,bio - career - this year - this tournament
9,Steve Stricker,,T10,66,71,72,71,2,4,10,-8,280,"$128,800",-,bio - career - this year - this tournament
10,Miguel A. Jimenez,,T10,68,72,71,69,7,14,16,-8,280,"$128,800",-,bio - career - this year - this tournament
11,Angel Cabrera,,T10,66,71,70,73,2,4,5,-8,280,"$128,800",-,bio - career - this year - this tournament
12,Brad Faxon,,T10,73,68,68,71,43,17,10,-8,280,"$128,800",-,bio - career - this year - this tournament
13,Chris DiMarco,,T10,65,69,72,74,1,1,3,-8,280,"$128,800",-,bio - career - this year - this tournament
14,Paul Azinger,,T15,70,71,71,69,15,17,19,-7,281,"$95,200",-,bio - career - this year - this tournament
15,Jose Maria Olazabal,,T15,70,68,71,72,15,9,10,-7,281,"$95,200",-,bio - career - this year - this tournament
16,Rocco Mediate,,T15,72,70,66,73,33,20,8,-7,281,"$95,200",-,bio - career - this year - this tournament
17,Vijay Singh,,T18,69,71,73,69,11,14,23,-6,282,"$81,200",-,bio - career - this year - this tournament
18,Tom Lehman,,T18,75,68,71,68,66,30,25,-6,282,"$81,200",-,bio - career - this year - this tournament
19,Jesper Parnevik,,T20,71,71,72,69,21,20,25,-5,283,"$65,240",-,bio - career - this year - this tournament
