,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
22,Gardner Dickinson,,T22,74,71,72,71,30,22,25,E,288,"$1,760",-,bio - career - this year - this tournament
23,Vinny Giles,,T22,71,72,72,73,10,12,18,E,288,,-,bio - career - this year - this tournament
24,Harold Henning,,T22,72,71,71,74,17,12,12,E,288,"$1,760",-,bio - career - this year - this tournament
25,Tony Jacklin,,T22,69,73,74,72,2,7,20,E,288,"$1,760",-,bio - career - this year - this tournament
26,Art Wall,,T22,74,74,73,67,30,42,43,E,288,"$1,760",-,bio - career - this year - this tournament
27,Jay Hebert,,T28,74,71,71,73,30,22,20,+1,289,"$1,400",-,bio - career - this year - this tournament
28,George Knudson,,T28,75,71,72,71,38,28,28,+1,289,"$1,400",-,bio - career - this year - this tournament
29,Charles Coody,,T30,76,72,72,70,48,42,39,+2,290,"$1,400",-,bio - career - this year - this tournament
30,Al Geiberger,,T30,76,70,72,72,48,28,28,+2,290,"$1,400",-,bio - career - this year - this tournament
31,Kel Nagle,,T30,76,71,72,71,48,36,35,+2,290,"$1,400",-,bio - career - this year - this tournament
32,Bobby Nichols,,T30,74,73,73,70,30,36,39,+2,290,"$1,400",-,bio - career - this year - this tournament
33,Bob Rosburg,,T30,74,73,71,72,30,36,28,+2,290,"$1,400",-,bio - career - this year - this tournament
34,Gay Brewer,,T35,72,74,71,74,17,28,25,+3,291,"$1,375",-,bio - career - this year - this tournament
35,Chen Ching Po,,T35,73,76,71,71,24,46,39,+3,291,"$1,375",-,bio - career - this year - this tournament
36,Malcolm Gregson,,T35,76,71,74,70,48,36,43,+3,291,"$1,375",-,bio - career - this year - this tournament
37,Dan Sikes,,T35,73,76,70,72,24,46,35,+3,291,"$1,375",-,bio - career - this year - this tournament
38,Hideyo Sugimoto,,T35,71,75,73,72,10,28,35,+3,291,"$1,375",-,bio - career - this year - this tournament
39,Paul Harney,,T40,78,70,70,74,61,42,28,+4,292,"$1,375",-,bio - career - this year - this tournament
40,Lee Trevino,,T40,71,72,69,80,10,12,7,+4,292,"$1,375",-,bio - career - this year - this tournament
41,Sam Snead,,42,73,74,75,71,24,36,45,+5,293,"$1,350",-,bio - career - this year - this tournament
42,Gene Littler,,T43,73,73,76,72,24,28,45,+6,294,"$1,350",-,bio - career - this year - this tournament
43,Johnny Pott,,T43,75,68,75,76,38,12,28,+6,294,"$1,350",-,bio - career - this year - this tournament
44,Gary Cowan,,T45,78,71,73,73,61,46,45,+7,295,,-,bio - career - this year - this tournament
45,Jack Lewis,,T45,78,71,76,70,61,46,51,+7,295,,-,bio - career - this year - this tournament
46,Don Massengale,,T45,76,73,73,73,48,46,45,+7,295,"$1,350",-,bio - career - this year - this tournament
47,Bill Campbell,,T48,74,71,75,76,30,22,39,+8,296,,-,bio - career - this year - this tournament
48,Doug Ford,,T48,72,75,72,77,17,36,35,+8,296,"$1,350",-,bio - career - this year - this tournament
49,Dave Hill,,T50,79,70,73,75,67,46,45,+9,297,"$1,350",-,bio - career - this year - this tournament
50,Ken Venturi,,T50,75,74,73,75,38,46,45,+9,297,"$1,350",-,bio - career - this year - this tournament
51,Joe Carr,,52,75,73,80,78,38,42,52,+18,306,,-,bio - career - this year - this tournament
52,Peter Butler,,CUT,72,78,0,0,17,53,0,+6,150,,-,bio - career - this year - this tournament
53,Wes Ellis,,CUT,76,74,0,0,48,53,0,+6,150,,-,bio - career - this year - this tournament
54,Herman Keiser,,CUT,71,79,0,0,10,53,0,+6,150,,-,bio - career - this year - this tournament
55,Raul Travieso,,CUT,76,74,0,0,48,53,0,+6,150,,-,bio - career - this year - this tournament
56,Don Bies,,CUT,79,72,0,0,67,57,0,+7,151,,-,bio - career - this year - this tournament
57,Tommy Jacobs,,CUT,77,74,0,0,58,57,0,+7,151,,-,bio - career - this year - this tournament
58,Arnold Palmer,,CUT,72,79,0,0,17,57,0,+7,151,,-,bio - career - this year - this tournament
59,Al Balding,,CUT,75,77,0,0,38,60,0,+8,152,,-,bio - career - this year - this tournament
60,Downing Gray,,CUT,76,76,0,0,48,60,0,+8,152,,-,bio - career - this year - this tournament
61,Cary Middlecoff,,CUT,76,76,0,0,48,60,0,+8,152,,-,bio - career - this year - this tournament
62,Doug Olson,,CUT,78,74,0,0,61,60,0,+8,152,,-,bio - career - this year - this tournament
63,R.H. Sikes,,CUT,75,77,0,0,38,60,0,+8,152,,-,bio - career - this year - this tournament
64,Jack Burke Jr.,,CUT,79,74,0,0,67,65,0,+9,153,,-,bio - career - this year - this tournament
65,Tommy Horton,,CUT,78,75,0,0,61,65,0,+9,153,,-,bio - career - this year - this tournament
66,Jacky Cupit,,CUT,77,77,0,0,58,67,0,+10,154,,-,bio - career - this year - this tournament
67,Dutch Harrison,,CUT,81,74,0,0,70,68,0,+11,155,,-,bio - career - this year - this tournament
68,Deane Beman,,CUT,77,79,0,0,58,69,0,+12,156,,-,bio - career - this year - this tournament
69,Clive Clark,,CUT,81,75,0,0,70,69,0,+12,156,,-,bio - career - this year - this tournament
70,Ed Tutwiler,,CUT,82,75,0,0,72,71,0,+13,157,,-,bio - career - this year - this tournament
71,Ralph Guldahl,,CUT,82,81,0,0,72,72,0,+19,163,,-,bio - career - this year - this tournament
72,Claude Harmon,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
73,Henry Picard,,WD,78,0,0,0,61,0,0,+6,78,,-,bio - career - this year - this tournament
