,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
61,Craig Wood,,62,81,81,79,76,65,69,67,29,317,$250,-,bio - career - this year - this tournament
62,Al Besselink,,T63,80,75,80,83,62,51,59,30,318,$250,-,bio - career - this year - this tournament
63,Dale Morey,,T63,82,77,81,78,71,66,66,30,318,,-,bio - career - this year - this tournament
64,Lawson Little,,65,81,77,77,84,65,63,59,31,319,$250,-,bio - career - this year - this tournament
65,Bo Wininger,,66,81,74,81,84,65,51,62,32,320,$250,-,bio - career - this year - this tournament
66,Ed Meister,,67,86,87,74,77,76,74,69,36,324,,-,bio - career - this year - this tournament
67,"Davis Love, Jr.",,68,82,85,83,77,71,73,70,39,327,,-,bio - career - this year - this tournament
68,Bob Sweeny,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
69,Jess Sweetser,,WD,79,0,0,0,54,0,0,7,79,,-,bio - career - this year - this tournament
70,"Fred Haas, Jr.",,WD,75,77,0,0,20,36,0,8,152,,-,bio - career - this year - this tournament
71,Dick Chapman,,WD,74,79,73,0,12,41,25,10,226,,-,bio - career - this year - this tournament
72,Jock Hutchison Jr,,WD,83,0,0,0,74,0,0,11,83,,-,bio - career - this year - this tournament
73,Chandler Harper,,WD,77,79,0,0,32,56,0,12,156,,-,bio - career - this year - this tournament
74,Tony Manero,,WD,87,0,0,0,77,0,0,15,87,,-,bio - career - this year - this tournament
75,Fred McLeod,,WD,91,0,0,0,78,0,0,19,91,,-,bio - career - this year - this tournament
76,Gene Sarazen,,WD,83,80,0,0,74,71,0,19,163,,-,bio - career - this year - this tournament
77,Ted Bishop,,WD,79,76,80,0,54,51,59,19,235,,-,bio - career - this year - this tournament
78,Johnny Farrell,,WD,81,84,0,0,65,72,0,21,165,,-,bio - career - this year - this tournament
