,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
34,Si Woo Kim,,T34,70,71,73,72,25,28,36,-2,286,"$62,100",6800,bio - career - this year - this tournament
35,Bryson DeChambeau,,T34,70,74,69,73,25,50,29,-2,286,"$62,100",11200,bio - career - this year - this tournament
36,Andy Ogletree,,T34,73,70,71,72,61,43,36,-2,286,,6000,bio - career - this year - this tournament
37,Tiger Woods,,T38,68,71,72,76,10,17,20,-1,287,"$50,600",9100,bio - career - this year - this tournament
38,Lee Westwood,,T38,68,74,71,74,10,35,29,-1,287,"$50,600",7200,bio - career - this year - this tournament
39,Paul Casey,,T38,65,74,71,77,1,17,15,-1,287,"$50,600",8000,bio - career - this year - this tournament
40,Billy Horschel,,T38,70,70,72,75,25,23,26,-1,287,"$50,600",7200,bio - career - this year - this tournament
41,Tony Finau,,T38,69,75,71,72,18,50,44,-1,287,"$50,600",8800,bio - career - this year - this tournament
42,Christiaan Bezuidenhout,,T38,69,73,74,71,18,35,50,-1,287,"$50,600",6600,bio - career - this year - this tournament
43,Shugo Imahira,,T44,72,70,72,74,54,35,36,E,288,"$41,400",6200,bio - career - this year - this tournament
44,Collin Morikawa,,T44,70,74,70,74,25,50,36,E,288,"$41,400",9500,bio - career - this year - this tournament
45,Charles Howell III,,T46,71,70,74,74,42,28,44,+1,289,"$33,672",6400,bio - career - this year - this tournament
46,Jordan Spieth,,T46,74,70,73,72,70,50,52,+1,289,"$33,672",8200,bio - career - this year - this tournament
47,Matthew Fitzpatrick,,T46,74,70,73,72,70,50,52,+1,289,"$33,672",7600,bio - career - this year - this tournament
48,Victor Perez,,T46,70,71,76,72,25,28,52,+1,289,"$33,672",6500,bio - career - this year - this tournament
49,Matt Wallace,,T46,69,73,70,77,18,35,26,+1,289,"$33,672",6800,bio - career - this year - this tournament
50,Mike Weir,,T51,71,72,71,76,42,43,36,+2,290,"$28,003",6000,bio - career - this year - this tournament
51,Zach Johnson,,T51,73,71,73,73,61,50,52,+2,290,"$28,003",6800,bio - career - this year - this tournament
52,Rafael Cabrera-Bello,,T51,73,71,74,72,61,50,56,+2,290,"$28,003",6600,bio - career - this year - this tournament
53,Jazz Janewattananond,,T51,69,71,75,75,18,23,44,+2,290,"$28,003",6200,bio - career - this year - this tournament
54,Phil Mickelson,,T55,69,70,79,73,18,17,56,+3,291,"$26,680",7500,bio - career - this year - this tournament
55,John Augenstein,,T55,69,72,75,75,18,28,50,+3,291,,6100,bio - career - this year - this tournament
56,Bubba Watson,,57,74,69,71,78,70,43,36,+4,292,"$26,450",9000,bio - career - this year - this tournament
57,Bernd Wiesberger,,58,71,72,78,73,42,43,59,+6,294,"$26,220",6900,bio - career - this year - this tournament
58,Brandt Snedeker,,59,71,71,79,74,42,35,59,+7,295,"$25,990",6900,bio - career - this year - this tournament
59,Jimmy Walker,,60,71,73,76,76,42,50,58,+8,296,"$25,760",6300,bio - career - this year - this tournament
60,Henrik Stenson,,CUT,71,74,0,0,42,61,0,+1,145,,-,bio - career - this year - this tournament
61,Matt Kuchar,,CUT,70,75,0,0,25,61,0,+1,145,,-,bio - career - this year - this tournament
62,Graeme McDowell,,CUT,72,73,0,0,54,61,0,+1,145,,-,bio - career - this year - this tournament
63,Gary Woodland,,CUT,72,73,0,0,54,61,0,+1,145,,-,bio - career - this year - this tournament
64,Adam Hadwin,,CUT,74,71,0,0,70,61,0,+1,145,,-,bio - career - this year - this tournament
65,Byeong Hun An,,CUT,72,73,0,0,54,61,0,+1,145,,-,bio - career - this year - this tournament
66,Andrew Putnam,,CUT,73,72,0,0,61,61,0,+1,145,,-,bio - career - this year - this tournament
67,Max Homa,,CUT,70,75,0,0,25,61,0,+1,145,,-,bio - career - this year - this tournament
68,Justin Harding,,CUT,75,71,0,0,77,69,0,+2,146,,-,bio - career - this year - this tournament
69,Brendon Todd,,CUT,73,73,0,0,61,69,0,+2,146,,-,bio - career - this year - this tournament
70,Larry Mize,,CUT,70,77,0,0,25,71,0,+3,147,,-,bio - career - this year - this tournament
71,Kevin Kisner,,CUT,71,76,0,0,42,71,0,+3,147,,-,bio - career - this year - this tournament
72,Tyrrell Hatton,,CUT,73,74,0,0,61,71,0,+3,147,,-,bio - career - this year - this tournament
73,Lanto Griffin,,CUT,74,73,0,0,70,71,0,+3,147,,-,bio - career - this year - this tournament
74,Matthew Wolff,,CUT,70,77,0,0,25,71,0,+3,147,,-,bio - career - this year - this tournament
75,Jason Day,,CUT,70,78,0,0,25,76,0,+4,148,,-,bio - career - this year - this tournament
76,Jason Kokrak,,CUT,71,77,0,0,42,76,0,+4,148,,-,bio - career - this year - this tournament
77,Tyler Duncan,,CUT,77,71,0,0,84,76,0,+4,148,,-,bio - career - this year - this tournament
78,J.T. Poston,,CUT,73,75,0,0,61,76,0,+4,148,,-,bio - career - this year - this tournament
79,James Sugrue,,CUT,77,71,0,0,84,76,0,+4,148,,-,bio - career - this year - this tournament
80,Fred Couples,,CUT,77,73,0,0,84,81,0,+6,150,,-,bio - career - this year - this tournament
81,Francesco Molinari,,CUT,72,78,0,0,54,81,0,+6,150,,-,bio - career - this year - this tournament
82,Lukas Michel,,CUT,76,74,0,0,82,81,0,+6,150,,-,bio - career - this year - this tournament
83,Sandy Lyle,,CUT,78,73,0,0,88,84,0,+7,151,,-,bio - career - this year - this tournament
84,Lucas Glover,,CUT,77,74,0,0,84,84,0,+7,151,,-,bio - career - this year - this tournament
85,Nate Lashley,,CUT,75,76,0,0,77,84,0,+7,151,,-,bio - career - this year - this tournament
86,Yuxin Lin,,CUT,79,73,0,0,91,87,0,+8,152,,-,bio - career - this year - this tournament
87,Jose Maria Olazabal,,CUT,78,80,0,0,88,88,0,+14,158,,-,bio - career - this year - this tournament
88,Andrew Landry,,CUT,78,82,0,0,88,89,0,+16,160,,-,bio - career - this year - this tournament
89,Abel Gallegos,,CUT,79,81,0,0,91,89,0,+16,160,,-,bio - career - this year - this tournament
90,Vijay Singh,,WD,75,0,0,0,77,0,0,+3,75,,-,bio - career - this year - this tournament
91,Erik Van Rooyen,,WD,76,0,0,0,82,0,0,+4,76,,-,bio - career - this year - this tournament
