,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
0,Jose Maria Olazabal,,Win,74,67,69,69,26,5,2,-9,279,"$360,000",-,bio - career - this year - this tournament
1,Tom Lehman,,2,70,70,69,72,4,2,1,-7,281,"$216,000",-,bio - career - this year - this tournament
2,Larry Mize,,3,68,71,72,71,1,1,3,-6,282,"$136,000",-,bio - career - this year - this tournament
3,Tom Kite,,4,69,72,71,71,2,5,4,-5,283,"$96,000",-,bio - career - this year - this tournament
4,Jim McGovern,,T5,72,70,71,72,17,10,5,-3,285,"$73,000",-,bio - career - this year - this tournament
5,Jay Haas,,T5,72,72,72,69,17,16,12,-3,285,"$73,000",-,bio - career - this year - this tournament
6,Loren Roberts,,T5,75,68,72,70,44,14,8,-3,285,"$73,000",-,bio - career - this year - this tournament
7,Corey Pavin,,T8,71,72,73,70,10,14,12,-2,286,"$60,000",-,bio - career - this year - this tournament
8,Ernie Els,,T8,74,67,74,71,26,5,8,-2,286,"$60,000",-,bio - career - this year - this tournament
9,Raymond Floyd,,T10,70,74,71,72,4,16,8,-1,287,"$50,000",-,bio - career - this year - this tournament
10,Ian Baker-Finch,,T10,71,71,71,74,10,10,5,-1,287,"$50,000",-,bio - career - this year - this tournament
11,John Huston,,T10,72,72,74,69,17,16,17,-1,287,"$50,000",-,bio - career - this year - this tournament
12,Tom Watson,,13,70,71,73,74,4,5,7,E,288,"$42,000",-,bio - career - this year - this tournament
13,Dan Forsman,,14,74,66,76,73,26,2,12,+1,289,"$38,000",-,bio - career - this year - this tournament
14,Brad Faxon,,T15,71,73,73,74,10,16,15,+3,291,"$34,000",-,bio - career - this year - this tournament
15,Chip Beck,,T15,71,71,75,74,10,10,15,+3,291,"$34,000",-,bio - career - this year - this tournament
16,Mark O'Meara,,T15,75,70,76,70,44,21,31,+3,291,"$34,000",-,bio - career - this year - this tournament
17,David Edwards,,T18,73,72,73,74,22,21,17,+4,292,"$24,343",-,bio - career - this year - this tournament
18,Lanny Wadkins,,T18,73,74,73,72,22,32,22,+4,292,"$24,343",-,bio - career - this year - this tournament
19,Ben Crenshaw,,T18,74,73,73,72,26,32,22,+4,292,"$24,343",-,bio - career - this year - this tournament
20,Bill Glasson,,T18,72,73,75,72,17,21,22,+4,292,"$24,343",-,bio - career - this year - this tournament
21,Seve Ballesteros,,T18,70,76,75,71,4,27,31,+4,292,"$24,343",-,bio - career - this year - this tournament
22,Greg Norman,,T18,70,70,75,77,4,2,8,+4,292,"$24,343",-,bio - career - this year - this tournament
23,Hale Irwin,,T18,73,68,79,72,22,5,22,+4,292,"$24,343",-,bio - career - this year - this tournament
24,Bernhard Langer,,T25,74,74,72,73,26,36,22,+5,293,"$16,800",-,bio - career - this year - this tournament
25,Jeff Sluman,,T25,74,75,71,73,26,42,22,+5,293,"$16,800",-,bio - career - this year - this tournament
26,Scott Simpson,,T27,74,74,73,73,26,36,31,+6,294,"$14,800",-,bio - career - this year - this tournament
27,Vijay Singh,,T27,70,75,74,75,4,21,19,+6,294,"$14,800",-,bio - career - this year - this tournament
28,Curtis Strange,,T27,74,70,75,75,26,16,19,+6,294,"$14,800",-,bio - career - this year - this tournament
29,Craig Parry,,T30,75,74,73,73,44,42,35,+7,295,"$13,300",-,bio - career - this year - this tournament
