,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
48,Dick Siderowf,,49,77,72,78,71,57,50,53,+10,298,,-,bio - career - this year - this tournament
49,Bob Wynn,,50,74,70,78,77,34,16,43,+11,299,"$1,750",-,bio - career - this year - this tournament
50,Steve Melnyk,,51,71,78,75,76,5,50,49,+12,300,"$1,725",-,bio - career - this year - this tournament
51,Bob Goalby,,52,73,75,78,75,20,43,52,+13,301,"$1,700",-,bio - career - this year - this tournament
52,Peter McEvoy,,53,73,75,77,77,20,43,51,+14,302,,-,bio - career - this year - this tournament
53,Charles Coody,,CUT,75,75,0,0,44,54,0,+6,150,,-,bio - career - this year - this tournament
54,Lou Graham,,CUT,75,75,0,0,44,54,0,+6,150,,-,bio - career - this year - this tournament
55,Jumbo Ozaki,,CUT,76,74,0,0,50,54,0,+6,150,,-,bio - career - this year - this tournament
56,Manuel Pinero,,CUT,78,72,0,0,61,54,0,+6,150,,-,bio - career - this year - this tournament
57,Dave Eichelberger,,CUT,79,71,0,0,65,54,0,+6,150,,-,bio - career - this year - this tournament
58,Billy Casper,,CUT,76,75,0,0,50,59,0,+7,151,,-,bio - career - this year - this tournament
59,Dave Stockton,,CUT,76,75,0,0,50,59,0,+7,151,,-,bio - career - this year - this tournament
60,Mike Morley,,CUT,78,73,0,0,61,59,0,+7,151,,-,bio - career - this year - this tournament
61,"Art Wall, Jr.",,CUT,74,78,0,0,34,62,0,+8,152,,-,bio - career - this year - this tournament
62,Isao Aoki,,CUT,79,73,0,0,65,62,0,+8,152,,-,bio - career - this year - this tournament
63,Jay Sigel,,CUT,76,77,0,0,50,64,0,+9,153,,-,bio - career - this year - this tournament
64,Gary Jacobsen,,CUT,79,74,0,0,65,64,0,+9,153,,-,bio - career - this year - this tournament
65,Doug Ford,,CUT,78,76,0,0,61,66,0,+10,154,,-,bio - career - this year - this tournament
66,Sam Snead,,CUT,79,75,0,0,65,66,0,+10,154,,-,bio - career - this year - this tournament
67,Antonio Garrido,,CUT,77,78,0,0,57,68,0,+11,155,,-,bio - career - this year - this tournament
68,Ralph Landrum,,CUT,79,77,0,0,65,69,0,+12,156,,-,bio - career - this year - this tournament
69,Jim Simons,,CUT,79,77,0,0,65,69,0,+12,156,,-,bio - career - this year - this tournament
70,Rik Massengale,,CUT,81,75,0,0,74,69,0,+12,156,,-,bio - career - this year - this tournament
71,Danny Edwards,,CUT,79,79,0,0,65,72,0,+14,158,,-,bio - career - this year - this tournament
72,Tommy Nakajima,,CUT,80,80,0,0,72,73,0,+16,160,,-,bio - career - this year - this tournament
73,Michael Brannan,,CUT,80,82,0,0,72,74,0,+18,162,,-,bio - career - this year - this tournament
74,Don Fischesser,,CUT,81,84,0,0,74,75,0,+21,165,,-,bio - career - this year - this tournament
75,Fred Ridley,,CUT,84,81,0,0,78,75,0,+21,165,,-,bio - career - this year - this tournament
76,George Archer,,WD,81,0,0,0,74,0,0,+9,81,,-,bio - career - this year - this tournament
77,Mike McCullough,,WD,82,0,0,0,77,0,0,+10,82,,-,bio - career - this year - this tournament
