,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
45,Bob Goalby,,46,81,72,78,77,62,36,46,20,308,"$1,500",-,bio - career - this year - this tournament
46,Arnold Palmer,,47,75,76,78,80,18,32,45,21,309,"$1,500",-,bio - career - this year - this tournament
47,Bernhard Langer,,CUT,77,78,0,0,39,48,0,11,155,,-,bio - career - this year - this tournament
48,Isao Aoki,,CUT,75,80,0,0,18,48,0,11,155,,-,bio - career - this year - this tournament
49,Jay Sigel,,CUT,80,75,0,0,59,48,0,11,155,,-,bio - career - this year - this tournament
50,Gil Morgan,,CUT,78,78,0,0,47,51,0,12,156,,-,bio - career - this year - this tournament
51,Dave Eichelberger,,CUT,79,77,0,0,53,51,0,12,156,,-,bio - career - this year - this tournament
52,Ed Fiori,,CUT,76,80,0,0,32,51,0,12,156,,-,bio - career - this year - this tournament
53,John Mahaffey,,CUT,76,80,0,0,32,51,0,12,156,,-,bio - career - this year - this tournament
54,Charles Coody,,CUT,75,81,0,0,18,51,0,12,156,,-,bio - career - this year - this tournament
55,Lon Hinkle,,CUT,81,75,0,0,62,51,0,12,156,,-,bio - career - this year - this tournament
56,John Cook,,CUT,82,74,0,0,66,51,0,12,156,,-,bio - career - this year - this tournament
57,Dave Barr,,CUT,75,82,0,0,18,58,0,13,157,,-,bio - career - this year - this tournament
58,"Art Wall, Jr.",,CUT,75,82,0,0,18,58,0,13,157,,-,bio - career - this year - this tournament
59,Corey Pavin,,CUT,79,79,0,0,53,60,0,14,158,,-,bio - career - this year - this tournament
60,Hale Irwin,,CUT,80,78,0,0,59,60,0,14,158,,-,bio - career - this year - this tournament
61,Brian Lindley,,CUT,80,78,0,0,59,60,0,14,158,,-,bio - career - this year - this tournament
62,Andy North,,CUT,86,72,0,0,71,60,0,14,158,,-,bio - career - this year - this tournament
63,Don Pooley,,CUT,79,80,0,0,53,64,0,15,159,,-,bio - career - this year - this tournament
64,Billy Casper,,CUT,85,74,0,0,69,64,0,15,159,,-,bio - career - this year - this tournament
65,Johnny Miller,,CUT,81,80,0,0,62,66,0,17,161,,-,bio - career - this year - this tournament
66,Robert Lewis,,CUT,83,78,0,0,68,66,0,17,161,,-,bio - career - this year - this tournament
67,Jim Thorpe,,CUT,88,74,0,0,74,68,0,18,162,,-,bio - career - this year - this tournament
68,Philippe Ploujoux,,CUT,81,82,0,0,62,69,0,19,163,,-,bio - career - this year - this tournament
69,Nathaniel Crosby,,CUT,85,78,0,0,69,69,0,19,163,,-,bio - career - this year - this tournament
70,Frank Fuhrer,,CUT,86,79,0,0,71,71,0,21,165,,-,bio - career - this year - this tournament
71,Doug Ford,,CUT,86,83,0,0,71,72,0,25,169,,-,bio - career - this year - this tournament
72,Frank Conner,,CUT,89,82,0,0,75,73,0,27,171,,-,bio - career - this year - this tournament
73,J.C. Snead,,WD,78,0,0,0,47,0,0,6,78,,-,bio - career - this year - this tournament
74,Sam Snead,,WD,82,0,0,0,66,0,0,10,82,,-,bio - career - this year - this tournament
