,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
23,Stewart Cink,,T23,74,76,69,70,25,40,26,+1,289,"$33,280",-,bio - career - this year - this tournament
24,John Huston,,T23,77,71,70,71,62,27,23,+1,289,"$33,280",-,bio - career - this year - this tournament
25,David Frost,,T26,72,73,74,71,11,11,26,+2,290,"$26,133",-,bio - career - this year - this tournament
26,Brad Faxon,,T26,73,74,71,72,18,21,23,+2,290,"$26,133",-,bio - career - this year - this tournament
27,Steve Jones,,T26,75,70,75,70,42,11,31,+2,290,"$26,133",-,bio - career - this year - this tournament
28,Michael Bradley,,29,73,74,72,72,18,21,26,+3,291,"$23,680",-,bio - career - this year - this tournament
29,Steve Elkington,,30,75,75,71,71,42,40,35,+4,292,"$22,720",-,bio - career - this year - this tournament
30,Andrew Magee,,T31,74,72,74,73,25,18,31,+5,293,"$21,280",-,bio - career - this year - this tournament
31,Jesper Parnevik,,T31,75,73,73,72,42,27,35,+5,293,"$21,280",-,bio - career - this year - this tournament
32,Fuzzy Zoeller,,T33,71,74,75,74,5,11,31,+6,294,"$18,112",-,bio - career - this year - this tournament
33,Lee Janzen,,T33,76,74,72,72,54,40,38,+6,294,"$18,112",-,bio - career - this year - this tournament
34,John Daly,,T33,77,71,71,75,62,27,26,+6,294,"$18,112",-,bio - career - this year - this tournament
35,Phil Blackmar,,T33,71,78,75,70,5,35,44,+6,294,"$18,112",-,bio - career - this year - this tournament
36,Davis Love III,,T33,74,75,67,78,25,35,14,+6,294,"$18,112",-,bio - career - this year - this tournament
37,Tom Kite,,38,73,74,74,74,18,21,35,+7,295,"$15,680",-,bio - career - this year - this tournament
38,Bernhard Langer,,T39,75,73,74,74,42,27,38,+8,296,"$14,720",-,bio - career - this year - this tournament
39,Paul Stankowski,,T39,70,80,72,74,2,40,38,+8,296,"$14,720",-,bio - career - this year - this tournament
40,Corey Pavin,,T41,73,77,72,75,18,40,38,+9,297,"$13,440",-,bio - career - this year - this tournament
41,Craig Stadler,,T41,79,68,73,77,71,21,31,+9,297,"$13,440",-,bio - career - this year - this tournament
42,John Cook,,43,75,73,74,76,42,27,38,+10,298,"$12,480",-,bio - career - this year - this tournament
43,Lee Westwood,,44,74,76,72,78,25,40,38,+12,300,"$11,840",-,bio - career - this year - this tournament
44,Joel Kribel,,45,74,76,76,75,25,40,45,+13,301,,-,bio - career - this year - this tournament
45,Gary Player,,46,77,72,78,75,62,35,46,+14,302,"$11,200",-,bio - career - this year - this tournament
46,Nick Price,,CUT,75,76,0,0,42,47,0,+7,151,,-,bio - career - this year - this tournament
47,Tommy Tolles,,CUT,75,76,0,0,42,47,0,+7,151,,-,bio - career - this year - this tournament
48,Tim Herron,,CUT,76,75,0,0,54,47,0,+7,151,,-,bio - career - this year - this tournament
49,Billy Mayfair,,CUT,76,75,0,0,54,47,0,+7,151,,-,bio - career - this year - this tournament
50,Billy Ray Brown,,CUT,76,75,0,0,54,47,0,+7,151,,-,bio - career - this year - this tournament
51,Raymond Floyd,,CUT,74,77,0,0,25,47,0,+7,151,,-,bio - career - this year - this tournament
52,Retief Goosen,,CUT,74,77,0,0,25,47,0,+7,151,,-,bio - career - this year - this tournament
53,Sandy Lyle,,CUT,74,77,0,0,25,47,0,+7,151,,-,bio - career - this year - this tournament
54,Tom Watson,,CUT,78,73,0,0,68,47,0,+7,151,,-,bio - career - this year - this tournament
55,Nick Faldo,,CUT,72,79,0,0,11,47,0,+7,151,,-,bio - career - this year - this tournament
56,Jumbo Ozaki,,CUT,75,77,0,0,42,57,0,+8,152,,-,bio - career - this year - this tournament
57,Bob Tway,,CUT,74,78,0,0,25,57,0,+8,152,,-,bio - career - this year - this tournament
58,Larry Mize,,CUT,73,79,0,0,18,57,0,+8,152,,-,bio - career - this year - this tournament
59,Olin Browne,,CUT,72,80,0,0,11,57,0,+8,152,,-,bio - career - this year - this tournament
60,Frank Nobilo,,CUT,77,76,0,0,62,61,0,+9,153,,-,bio - career - this year - this tournament
61,Billy Andrade,,CUT,75,78,0,0,42,61,0,+9,153,,-,bio - career - this year - this tournament
62,Bradley Hughes,,CUT,75,78,0,0,42,61,0,+9,153,,-,bio - career - this year - this tournament
63,Costantino Rocca,,CUT,81,72,0,0,81,61,0,+9,153,,-,bio - career - this year - this tournament
64,Stuart Appleby,,CUT,77,77,0,0,62,65,0,+10,154,,-,bio - career - this year - this tournament
65,Greg Norman,,CUT,76,78,0,0,54,65,0,+10,154,,-,bio - career - this year - this tournament
66,Jeff Sluman,,CUT,78,76,0,0,68,65,0,+10,154,,-,bio - career - this year - this tournament
67,Shigeki Maruyama,,CUT,74,80,0,0,25,65,0,+10,154,,-,bio - career - this year - this tournament
68,David Ogrin,,CUT,77,78,0,0,62,69,0,+11,155,,-,bio - career - this year - this tournament
69,Ben Crenshaw,,CUT,83,72,0,0,86,69,0,+11,155,,-,bio - career - this year - this tournament
70,Vijay Singh,,CUT,76,80,0,0,54,71,0,+12,156,,-,bio - career - this year - this tournament
71,Mark Brooks,,CUT,80,76,0,0,78,71,0,+12,156,,-,bio - career - this year - this tournament
72,Tom Lehman,,CUT,80,76,0,0,78,71,0,+12,156,,-,bio - career - this year - this tournament
73,Seve Ballesteros,,CUT,78,79,0,0,68,74,0,+13,157,,-,bio - career - this year - this tournament
74,Fred Funk,,CUT,79,78,0,0,71,74,0,+13,157,,-,bio - career - this year - this tournament
75,Gabriel Hjertstedt,,CUT,79,78,0,0,71,74,0,+13,157,,-,bio - career - this year - this tournament
76,Scott Simpson,,CUT,79,78,0,0,71,74,0,+13,157,,-,bio - career - this year - this tournament
77,Craig Watson,,CUT,79,78,0,0,71,74,0,+13,157,,-,bio - career - this year - this tournament
78,Ignacio Garrido,,CUT,85,72,0,0,87,74,0,+13,157,,-,bio - career - this year - this tournament
79,Tim Clark,,CUT,80,78,0,0,78,80,0,+14,158,,-,bio - career - this year - this tournament
80,Gay Brewer,,CUT,72,86,0,0,11,80,0,+14,158,,-,bio - career - this year - this tournament
81,Tommy Aaron,,CUT,81,79,0,0,81,82,0,+16,160,,-,bio - career - this year - this tournament
82,Ken Bakst,,CUT,82,78,0,0,84,82,0,+16,160,,-,bio - career - this year - this tournament
83,Bill Glasson,,CUT,82,79,0,0,84,84,0,+17,161,,-,bio - career - this year - this tournament
84,Charles Coody,,CUT,79,85,0,0,71,85,0,+20,164,,-,bio - career - this year - this tournament
85,Arnold Palmer,,CUT,79,87,0,0,71,86,0,+22,166,,-,bio - career - this year - this tournament
86,Billy Casper,,CUT,81,86,0,0,81,87,0,+23,167,,-,bio - career - this year - this tournament
87,Doug Ford,,WD,86,0,0,0,88,0,0,+14,86,,-,bio - career - this year - this tournament
