,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
23,Andy North,,T24,74,74,71,69,33,36,34,E,288,"$2,200",-,bio - career - this year - this tournament
24,Bob Wynn,,T24,75,73,70,70,40,36,28,E,288,"$2,200",-,bio - career - this year - this tournament
25,Arnold Palmer,,T24,76,71,71,70,51,34,28,E,288,"$2,200",-,bio - career - this year - this tournament
26,Billy Kratzert,,T24,69,71,78,70,2,3,28,E,288,"$2,200",-,bio - career - this year - this tournament
27,Bruce Lietzke,,T28,73,71,72,73,24,19,19,+1,289,"$2,000",-,bio - career - this year - this tournament
28,Jerry McGee,,T28,73,73,72,71,24,30,28,+1,289,"$2,000",-,bio - career - this year - this tournament
29,Isao Aoki,,T28,73,76,70,70,24,44,34,+1,289,"$2,000",-,bio - career - this year - this tournament
30,Bob Murphy,,T31,74,72,71,73,33,30,24,+2,290,"$1,975",-,bio - career - this year - this tournament
31,Graham Marsh,,T31,77,72,72,69,63,44,42,+2,290,"$1,975",-,bio - career - this year - this tournament
32,Seve Ballesteros,,T33,74,75,70,72,33,44,34,+3,291,"$1,950",-,bio - career - this year - this tournament
33,Mark Hayes,,T33,71,72,72,76,9,12,14,+3,291,"$1,950",-,bio - career - this year - this tournament
34,Tommy Aaron,,T35,73,72,73,74,24,26,28,+4,292,"$1,925",-,bio - career - this year - this tournament
35,"Art Wall, Jr.",,T35,75,74,71,72,40,44,38,+4,292,"$1,925",-,bio - career - this year - this tournament
36,Bob Shearer,,T35,74,67,75,76,33,5,19,+4,292,"$1,925",-,bio - career - this year - this tournament
37,Johnny Miller,,T35,78,71,69,74,67,44,28,+4,292,"$1,925",-,bio - career - this year - this tournament
38,Dave Stockton,,T39,73,72,75,73,24,26,38,+5,293,"$1,900",-,bio - career - this year - this tournament
39,Dave Hill,,T39,71,72,76,74,9,12,34,+5,293,"$1,900",-,bio - career - this year - this tournament
40,J.C. Snead,,T39,72,76,73,72,16,36,42,+5,293,"$1,900",-,bio - career - this year - this tournament
41,Bud Allin,,T42,71,74,75,74,9,26,38,+6,294,"$1,875",-,bio - career - this year - this tournament
42,Bruce Devlin,,T42,75,69,77,73,40,19,42,+6,294,"$1,875",-,bio - career - this year - this tournament
43,Gary Koch,,T42,78,71,72,73,67,44,42,+6,294,"$1,875",-,bio - career - this year - this tournament
44,Mac McLendon,,45,72,70,78,75,16,8,38,+7,295,"$1,850",-,bio - career - this year - this tournament
45,Peter Oosterhuis,,T46,73,75,76,72,24,36,47,+8,296,"$1,825",-,bio - career - this year - this tournament
46,Lyn Lott,,T46,76,72,77,71,51,36,48,+8,296,"$1,825",-,bio - career - this year - this tournament
47,Mike Morley,,48,75,73,73,76,40,36,42,+9,297,"$1,800",-,bio - career - this year - this tournament
48,Bill Sander,,49,80,69,78,72,73,44,50,+11,299,,-,bio - career - this year - this tournament
49,John Fought,,50,73,74,78,78,24,34,48,+15,303,,-,bio - career - this year - this tournament
50,Dale Hayes,,CUT,75,75,0,0,40,51,0,+6,150,,-,bio - career - this year - this tournament
51,Joe Inman,,CUT,75,75,0,0,40,51,0,+6,150,,-,bio - career - this year - this tournament
52,Tom Purtzer,,CUT,75,75,0,0,40,51,0,+6,150,,-,bio - career - this year - this tournament
53,Al Geiberger,,CUT,76,74,0,0,51,51,0,+6,150,,-,bio - career - this year - this tournament
54,Bob Goalby,,CUT,76,74,0,0,51,51,0,+6,150,,-,bio - career - this year - this tournament
55,Charles Coody,,CUT,72,78,0,0,16,51,0,+6,150,,-,bio - career - this year - this tournament
56,Butch Baird,,CUT,76,75,0,0,51,57,0,+7,151,,-,bio - career - this year - this tournament
57,James Mason,,CUT,76,75,0,0,51,57,0,+7,151,,-,bio - career - this year - this tournament
58,Dick Siderowf,,CUT,76,75,0,0,51,57,0,+7,151,,-,bio - career - this year - this tournament
59,Takashi Murakami,,CUT,78,73,0,0,67,57,0,+7,151,,-,bio - career - this year - this tournament
60,John Lister,,CUT,80,71,0,0,73,57,0,+7,151,,-,bio - career - this year - this tournament
61,Gibby Gilbert,,CUT,76,76,0,0,51,62,0,+8,152,,-,bio - career - this year - this tournament
62,Parker Moore,,CUT,76,76,0,0,51,62,0,+8,152,,-,bio - career - this year - this tournament
63,Tommy Horton,,CUT,77,75,0,0,63,62,0,+8,152,,-,bio - career - this year - this tournament
64,Gay Brewer,,CUT,78,74,0,0,67,62,0,+8,152,,-,bio - career - this year - this tournament
65,Gil Morgan,,CUT,73,79,0,0,24,62,0,+8,152,,-,bio - career - this year - this tournament
66,Jack Newton,,CUT,76,77,0,0,51,67,0,+9,153,,-,bio - career - this year - this tournament
67,Roger Maltbie,,CUT,77,76,0,0,63,67,0,+9,153,,-,bio - career - this year - this tournament
68,Woody Blackburn,,CUT,74,79,0,0,33,67,0,+9,153,,-,bio - career - this year - this tournament
69,Curtis Strange,,CUT,79,74,0,0,72,67,0,+9,153,,-,bio - career - this year - this tournament
70,Doug Ford,,CUT,77,77,0,0,63,71,0,+10,154,,-,bio - career - this year - this tournament
71,Fred Ridley,,CUT,76,78,0,0,51,71,0,+10,154,,-,bio - career - this year - this tournament
72,Larry Ziegler,,CUT,83,71,0,0,76,71,0,+10,154,,-,bio - career - this year - this tournament
73,"Christy O'Connor, Jr.",,CUT,78,79,0,0,67,74,0,+13,157,,-,bio - career - this year - this tournament
74,Stan Souza,,CUT,75,83,0,0,40,75,0,+14,158,,-,bio - career - this year - this tournament
75,Vinny Giles,,CUT,82,79,0,0,75,76,0,+17,161,,-,bio - career - this year - this tournament
76,Sam Snead,,WD,83,0,0,0,76,0,0,+11,83,,-,bio - career - this year - this tournament
