,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
49,George Dawson,,50,77,73,81,81,47,34,48,+24,312,,-,bio - career - this year - this tournament
50,Enrique Bertolino,,51,80,80,78,75,56,58,55,+25,313,,-,bio - career - this year - this tournament
51,Chick Evans,,52,82,84,86,79,58,59,56,+43,331,,-,bio - career - this year - this tournament
52,George Sargent,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
53,Ky Laffoon,,WD,78,76,0,0,52,46,0,+10,154,,-,bio - career - this year - this tournament
54,Clayton Heafner,,WD,73,82,0,0,16,49,0,+11,155,,-,bio - career - this year - this tournament
55,Robert-T. Jones,,WD,79,76,0,0,54,49,0,+11,155,,-,bio - career - this year - this tournament
56,Billy Burke,,WD,72,81,74,0,12,42,40,+11,227,,-,bio - career - this year - this tournament
57,Walter Hagen,,WD,77,78,73,0,47,49,44,+12,228,,-,bio - career - this year - this tournament
58,Ray Billows,,WD,75,83,71,0,35,56,45,+13,229,,-,bio - career - this year - this tournament
59,Bobby Cruickshank,,WD,74,76,81,0,27,34,48,+15,231,,-,bio - career - this year - this tournament
