,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
0,Bernhard Langer,,Win,72,74,68,68,14,25,3,-6,282,"$126,000",-,bio - career - this year - this tournament
1,Seve Ballesteros,,T2,72,71,71,70,14,6,3,-4,284,"$52,267",-,bio - career - this year - this tournament
2,Raymond Floyd,,T2,70,73,69,72,4,6,1,-4,284,"$52,267",-,bio - career - this year - this tournament
3,Curtis Strange,,T2,80,65,68,71,75,13,2,-4,284,"$52,267",-,bio - career - this year - this tournament
4,Jay Haas,,5,73,73,72,67,27,25,22,-3,285,"$28,000",-,bio - career - this year - this tournament
5,Bruce Lietzke,,T6,72,71,73,70,14,6,8,-2,286,"$22,663",-,bio - career - this year - this tournament
6,Jack Nicklaus,,T6,71,74,72,69,9,13,15,-2,286,"$22,663",-,bio - career - this year - this tournament
7,Gary Hallberg,,T6,68,73,75,70,1,4,8,-2,286,"$22,663",-,bio - career - this year - this tournament
8,Craig Stadler,,T6,73,67,76,70,27,1,8,-2,286,"$22,663",-,bio - career - this year - this tournament
9,Lee Trevino,,T10,70,73,72,72,4,6,5,-1,287,"$16,800",-,bio - career - this year - this tournament
10,David Graham,,T10,74,71,71,71,42,13,8,-1,287,"$16,800",-,bio - career - this year - this tournament
11,Tom Watson,,T10,69,71,75,72,2,1,5,-1,287,"$16,800",-,bio - career - this year - this tournament
12,Fred Couples,,T10,75,73,69,70,47,47,15,-1,287,"$16,800",-,bio - career - this year - this tournament
13,John Mahaffey,,T14,72,75,70,71,14,39,15,E,288,"$12,950",-,bio - career - this year - this tournament
14,Billy Kratzert,,T14,73,77,69,69,27,59,24,E,288,"$12,950",-,bio - career - this year - this tournament
15,Gary Koch,,T16,72,70,73,74,14,5,5,+1,289,"$11,550",-,bio - career - this year - this tournament
16,Isao Aoki,,T16,72,74,71,72,14,25,15,+1,289,"$11,550",-,bio - career - this year - this tournament
17,Lanny Wadkins,,T18,72,73,72,73,14,13,15,+2,290,"$9,128",-,bio - career - this year - this tournament
18,Jim Thorpe,,T18,73,71,72,74,27,11,8,+2,290,"$9,128",-,bio - career - this year - this tournament
19,Sam Randolph,,T18,70,75,72,73,4,13,15,+2,290,,-,bio - career - this year - this tournament
20,Tim Simpson,,T18,73,72,75,70,27,13,30,+2,290,"$9,128",-,bio - career - this year - this tournament
21,Wayne Levi,,T18,75,72,70,73,47,39,15,+2,290,"$9,128",-,bio - career - this year - this tournament
22,Mark McCumber,,T18,73,73,79,65,27,25,55,+2,290,"$9,128",-,bio - career - this year - this tournament
23,Mark O'Meara,,24,73,76,72,70,27,50,34,+3,291,"$7,280",-,bio - career - this year - this tournament
24,Andy Bean,,T25,72,74,73,73,14,25,24,+4,292,"$5,670",-,bio - career - this year - this tournament
25,Corey Pavin,,T25,72,75,75,70,14,39,41,+4,292,"$5,670",-,bio - career - this year - this tournament
26,Nick Faldo,,T25,73,73,75,71,27,25,34,+4,292,"$5,670",-,bio - career - this year - this tournament
