,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
74,Raymond Floyd,,CUT,79,74,0,0,78,74,0,+9,153,,-,bio - career - this year - this tournament
75,Robert Hamilton,,CUT,77,77,0,0,72,76,0,+10,154,,-,bio - career - this year - this tournament
76,Tim Jackson,,CUT,76,78,0,0,67,76,0,+10,154,,-,bio - career - this year - this tournament
77,Sandy Lyle,,CUT,73,81,0,0,25,76,0,+10,154,,-,bio - career - this year - this tournament
78,Ian Woosnam,,CUT,77,78,0,0,72,79,0,+11,155,,-,bio - career - this year - this tournament
79,Seve Ballesteros,,CUT,75,81,0,0,53,80,0,+12,156,,-,bio - career - this year - this tournament
80,Tommy Aaron,,CUT,79,78,0,0,78,81,0,+13,157,,-,bio - career - this year - this tournament
81,Gary Player,,CUT,80,78,0,0,82,82,0,+14,158,,-,bio - career - this year - this tournament
82,Ben Crenshaw,,CUT,81,77,0,0,85,82,0,+14,158,,-,bio - career - this year - this tournament
83,Stuart Appleby,,CUT,80,79,0,0,82,84,0,+15,159,,-,bio - career - this year - this tournament
84,Chez Reavie,,CUT,74,86,0,0,38,85,0,+16,160,,-,bio - career - this year - this tournament
85,Charles Coody,,CUT,82,84,0,0,87,86,0,+22,166,,-,bio - career - this year - this tournament
86,Arnold Palmer,,CUT,89,85,0,0,88,87,0,+30,174,,-,bio - career - this year - this tournament
87,Frank Lickliter II,,WD,73,0,0,0,25,0,0,+1,73,,-,bio - career - this year - this tournament
